Word	my
scales	အကြေးခွံ
scallop	ဂုံးကောင်
scalp	ဉီးခေါင်းရေ
scalpel	scalpel
scaly	scaly
scam	ရိုက်စား
scamp	scamp
scampi	scampi
scan	စကင်
scandal	ရှုတျခပြွောဆိုခွငျး
scandalous	ရှုတျခပြွောဆိုခွငျး
scanner	စကင်နာ
scanty	scanty
scape	scape
scapegoat	ကိုခုတုံး လုပ်.
scar	အနာရွတ်
scarab	scarab
scarce	နည်းပါးသော
scarcely	ခဲ
scarcity	ရှားပါးမှု
scare	ခြောကျလှနျ့
scarecrow	scarecrow
scared	ကြောက်တယ်
scares	ခြောကျလှနျ့
scarf	လည်ပတ်ပါဝ
scarier	scarier
scariest	scariest
scarlet	ကတ္တီပါနီ
scary	ကြောက်စရာ
scat	scat
scatter	ကြဲဖြန့်
scattered	အရပ်ရပ်သို့ကွဲပြား
scattering	ပြ
scavenger	scavenger
scenario	မြင်ကွင်း
scene	မြင်ကွင်း
scenery	တောတောင်ရှုခင်း
scenic	ဇါတ်စင်နှင့်ဆိုင်သော
scent	အမှေး
scented	အမှေး
scepter	ရာဇလှံတံ
sceptical	ယုံမှားတတ်သော
scepticism	သံသယ
schadenfreude	schadenfreude
schedule	အချိန်ဇယား
schematic	သိထား
scheme	အစီအစဉ်
schilling	schilling
schism	schism
schizophrenia	schizophrenia
schizophrenic	schizophrenic
schlep	schlep
schmuck	NO TRANSLATION
schnapps	schnapps
schnitzel	schnitzel
scholar	ကြောငျးသူ
scholarly	ပညာ
scholarship	ပညာတတ်
scholastic	ကျောင်းသင်
school	ကြောငျး
schoolboy	ကျောင်းသားတစ်ယောက်
schoolgirl	ကျောင်းသူ
schoolhouse	schoolhouse
schooling	သင်ကြားခြင်း
schoolmaster	ထိန်း
schoolteacher	NO TRANSLATION
schoolwork	ကျောင်းစာ
schoolyard	schoolyard
schooner	schooner
sciatica	sciatica
science	သိပ္ပံ
scientific	သိပ္ပံနည်းကျသော
scientist	ပညာရှင်
scifi	scifi
scintilla	NO TRANSLATION
scintillating	scintillating
scintillation	scintillation
scintillator	scintillator
scion	မြို့၏
scissors	ကပျကြေး
scoff	ကဲ့ရဲ့
scold	ကျိန်ဆဲ
scolding	ကျိန်ဆဲ
scone	scone
scoop	ကျုံး
scoot	scoot
scooter	Scooter
scope	နယ်ပယ်
scorch	မြှိုက်
scorching	လောင်သော
score	နိုင်ပြီ
scoreboard	scoreboard
scorer	ဂိုးသွင်း
scores	ရမှတ်များ
scorn	ကဲ့ရဲ့ခြင်း
scorned	လျစ်လျူရှုခဲ့ကြတယ်
scornful	အထင်အမြင်သေး
scorpion	ကင်းမြီးကောက်
scotch	Scotch
scoundrel	scoundrel
scour	အပေါ်ယံအခွံ
scourge	ဘေး
scout	ကင်းထောက်
scowl	scowl
scrabble	Scrabble
scram	scram
scramble	အဲန်ဂျီအိုများ
scrambled	အလျင်အမြန်စေလွှတ်
scrambler	scrambler
scrambling	ရှာဖွေနေ
scrap	အပိုင်းအစ
scrapbook	စာတိုပေစ
scrape	ခြစ်ပစ်
scrapie	scrapie
scraping	scraping
scrappy	scrappy
scratch	ကုတ်ခြစ်ရာ
scratchy	အောနေတယ်
scrawny	scrawny
scream	အော်ဟစ်
screamer	screamer
screaming	အော်ဟစ်
screech	screech
screen	ဖန်သားပြင်
screening	စိစစ်
screenplay	Screenplay
screenwriter	ဇာတ်ညွှန်း
screw	ဝက်အူ
screwball	အရူးအပေါ
screwdriver	ဝက်အူလှည့်
screwed	လွဲချော်သွားတာ
screwy	screwy
screwyou	NO TRANSLATION
scribble	သော့။ ရေး
scribe	စာရေး
scrimmage	scrimmage
scrip	scrip
script	ဇာတ်ညွှန်း
scriptural	ကမျြးစာ
scripture	ကျမ်းစာ
scroll	စာစောင်ကို
scrotum	ကပ်ပယ်အိတ်
scrounge	scrounge
scrounger	scrounger
scrub	ပွတ်တိုက်
scruffy	scruffy
scrumptious	scrumptious
scrupulous	ခံမှုရှိတဲ့
scrutinize	စိစစ်ရန်
scrutiny	စိစစ်
scuba	scuba
scuff	scuff
scuffle	scuffle
scullery	scullery
sculptor	ပန်းပုဆရာ
sculpture	ကြောကျရုပျ
sculptured	ထု
scum	scum
scumbag	scumbag
scurry	scurry
scurvy	နာ, ဝဲနာ
scuttle	scuttle
sea	ပင်လယ်
seaboard	ကမ်းရိုးတန်း
seafood	ရေထွက်အစားအစာ
seagull	ပင်လယ်ဇင်ယော်
seal	တံဆိပ်
seals	ဖျံ
seam	ချုပ်ရိုး
seaman	သင်္ဘောသား
seamless	ချောမွေ့စွာ
seamstress	ကအထည်ချုပ်အလုပ်သမတွေတော့
seaport	ဆိပ်ကမ်း
sear	Sears
search	ရှာဖှေ
searching	ရှာဖွေနေ
searchlight	Searchlight
seared	Sears
seashore	ပင်လယ်ကမ်း
seasick	လှိုငျးမူးသော
seaside	ပင်လယ်ကမ်းခြေ
season	ရာသီ
seasonal	ရာသီဉတုလိုက်သော
seasoned	ဝါရင်
seasoning	ဟင်းခတ်
seat	ထိုင်ခုံ
seatbelt	ထိုင်ခုံခါးပတ်
seating	ထိုင်ခုံ
seawater	ပင်လယ်ရေ
seaweed	ပငျလယျမျှော
sec	စက္က
secession	ခွဲထွက်
secluded	ချောင်
seclusion	ကိန်းအောင်းရာ
second	ဒုတိယ
second cousin	ဒုတိယဝမ်းကွဲ
secondary	အလယ်တန်း
secondhand	အသုံးပြုပြီးသား
secrecy	လြှို့ဝှကျခကျြ
secret	လျှို့ဝှက်ချက်
secretariat	အတွင်းရေးမှူး
secretary	အတွင်းဝန်
secrete	secrete
secretion	လျှို့ဝှက်ချက်
secretive	လျှို့ဝှက်
secretly	လြှို့ဝှကျစှာ
sect	ဂိုဏ်း
sectarian	ဂိုဏ်းဂဏစွဲ
section	အပိုင်း
sectional	အပိုင်း
sector	ကဏ္ဍ
secular	လောက
secularism	ထောက်ခံရန်
secure	လုံခြုံစိတ်ချ
securities	အာမခံ
security	လုံခွုံရေး
sedan	NO TRANSLATION
sedate	သက်သာစေသောဆေးကိုပေး
sedation	သက်သာခြင်း
sedative	သက်သာစေသောဆေး
sedentary	အထိုင်များ
sedge	sedge
sediment	အနှစ်အနည်
sedimentary	နည်
sedition	ပုနျကနျ
seduce	သှေးဆောငျ
seducer	seducer
seducing	seducing
seduction	သှေးဆောငျတတျသော
seductive	သှေးဆောငျတတျသော
see	မြင်
seed	အစေ့
seedling	ပျိုးပင်များ
seeds	မျိုးစပါး
seedy	လက်ဆော့
seek	ရှာအံ့သောငှါ
seeker	ရှာဖွေသူ
seem	ထင်ရ
seemingly	ထင်ရသော
seer	ပရောဖက်
seesaw	seesaw
seething	seething
segment	အပိုင်းအစိတ်
segregate	သီးခြားထား
segregated	အသားအရောင်ခွဲခြား
segregation	အသားအရောင်ခွဲခြား
seismic	ငလျင်
seize	ဖန်းဆီး
seizure	ဖမ်းဆီးရမိ
seldom	တခါတရံ
select	ကို select
selection	ရွေးချယ်ရေး
selective	ရွေးချယ်
selectman	selectman
selenium	ဆယ်လီနီယမ်
self	ကိုယ့်ကိုယ်ကို
selfharm	NO TRANSLATION
selfish	ငါစှဲ
selfishness	တစ်ကိုယ်ကောင်းဆန်
selfless	ကြိုး
selflove	NO TRANSLATION
selfworth	NO TRANSLATION
sell	ရောင်းချ
seller	ရောင်းချသူ
sellout	sellout
seltzer	seltzer
semantics	semantic
semaphore	semaphore
semblance	ယောင်
semen	သုတ်ရည်
semester	စာသင်
semi	တစ်ပိုင်း
semiautomatic	NO TRANSLATION
semicolon	semicolon
seminal	ဟောပြောမှုတွေ
seminar	ညှိနှိုငျးဖလှယျပှဲ
seminary	ကျမ်းစာသင်ကျောင်း
semiotics	semiotics
senate	အထက်လွှတ်တော်
senator	အထက်လွှတ်တော်အမတ်
send	ပေးပို့
sender	ပေးပို့သူ
senescence	senescence
senile	အိုမင်းသော
senior	အကြီးတန်း
seniority	အသက်ကြီးမှု
senor	senor
senorita	senorita
sensation	အာရုံခံစားစေသောသတင်း
sensational	အာရုံခံစားစေသော
sense	အာရုံ
senseless	အာရုံကင်းသော
senses	အာရုံ
sensibility	အာရုံခံစားလွယ်ခြင်း
sensible	အသိဉာဏ်ရှိသော
sensibly	ပွီးပညာရှိရှိ
sensitive	အထိခိုက်မခံ
sensitivity	အာရုံများကိုထိခိုက်လွယ်ခြင်း
sensor	အာရုံခံကိရိယာ
sensory	အာရုံခံ
sensual	အာရုံလိုက်စားတတ်သော
sensuality	အာရုံလိုက်စားတတ်သော
sensuous	sensuous
sentence	ဝါကျ
sentencing	ဒဏျ
sentient	sentient
sentiment	စိတ်သဘော
sentimental	စိတ်နုသော
sentimentality	စိတ်ဓါတ်များ
sentinel	Sentinel
sentry	ကင်းစောင့်
separable	သီးခြားစီ
separate	ခှဲခွား
separately	သီးခြားစီ
separation	ခှဲခွားခွငျး
separatist	ခွဲထွက်ရေး
sepia	Sepia
sepsis	ဆိပ်ပျံ့နှံ့ခြင်း
sept	စက်တင်ဘာ
septic	မိလ္လာကန်
septum	septum
sequel	နောက်ဆက်တွဲ
sequence	အစဉ်အတိုင်းလိုက်ခြင်း
sequent	sequent
sequestered	ဓာတ်များ
sequestration	sequestration
serenade	Serenade
serendipity	Serendipity
serene	ဣနြေ္ဒ
serenity	တည်ငြိမ်အေးချမ်းမှုကို
sergeant	တပ်ကြပ်
serial	အမှတ်စဉ်
serialize	serialize
series	စီးရီး
serif	serif
serious	လေးနက်သော
seriousness	လေး
sermon	တရားဟောပွောခကျြ
serpent	မွှေ
serpentine	မြွေ
serrated	serrated
serum	သွေးရည်ကြည်
servant	အစေခံ
serve	အစေခံ
server	ဆာဗာက
service	ဝန်ဆောင်မှု
serviceable	ဝန်ဆောင်မှု
servile	servile
servitude	ကျွန်
sesame	နှမ်း
sess	NO TRANSLATION
session	session တစ်ခု
sessions	အစည်းအဝေးများ
set	အစုံ
setback	ဆုတ်ယုတ်မှု
sett	NO TRANSLATION
setter	ဆိုသည်အကြောင်း
settle	စေ့စပ်
settled	အခြေချ
settlement	စေ့စပ်ခြင်း
settler	နေထိုင်သူ
settlor	settlor
setup	တည်ဆောက်သည်
seven	ခုနစ်
seventeen	ဆယ့်ခုနှစ်
seventh	သတ္တမ
seventy	ခုနစ်ဆယ်
sever	ခှဲဖွတျ
severable	ပြင်းထန်
severally	သေချာစွာ
severance	ပြင်းထန်
severe	ပြင်းထန်
severely	ပြင်းပြင်းထန်ထန်
severity	ပြင်းထန်မှု
sew	အပ်ချုပ်
sewage	မိလ္လရည်
sewer	အပ်ချုပ်သူ
sewerage	sewerage
sewing	အပ်ချုပ်
sex	လိင်
sexist	လိင်အရအခွင့်အရေး
sexual	လိင်ပိုင်းဆိုင်ရာ
sexuality	လိင်
sexy	sexy
shabby	ညစ်
shack	လာပြီးအတူတူနေနေကြပါတယ်
shackle	ခြေချင်း
shade	အရိပ်
shades	အရိပ်
shading	ရိပ်
shadow	အရိပ်
shadowy	နေရာ၌
