Word	ko
stifled	억 눌린
stifling	질식사
stigma	오명
stile	NO TRANSLATION
stiletto	단도
stillbirth	사산
stillborn	사산
stillness	고요함
stillwaiting	NO TRANSLATION
stilts	죽마
stimulant	흥분제
stimulate	자극하다
stimulating	자극적 인
stimulation	자극
stimulus	자극
sting	찌르기
stinger	찌르는 것
stinging	쏘는
stingy	적은
stink	악취
stinker	역겨운 사람
stinking	악취가 나는
stinky	냄새 나는
stint	정량
stipend	봉급
stipulate	규정하다
stipulation	약정
stir	파문
stirring	활발한
stitch	땀
stitching	스티칭
stock	스톡
stockade	방책
stockbroker	주식 중개인
stockholder	주주
stocking	긴 양말
stockings	스타킹
stockpile	비축 물
stockroom	저장실
stocks	주식
stoic	금욕 주의자
stole	스톨
stolen	훔친
stomach	위
stomachache	복통
stomp	스톰프
stomped	밟은
stone	돌
stoned	술취한
stonewall	돌담
stoneware	석기
stony	스토니
stooge	꼭두각시
stool	발판
stools	변
stoop	앞으로 굽은 사람
stoopid	stoopid
stop	중지
stopover	도중 하차
stoppage	중지
stopper	스토퍼
stopping	멎는
stopwatch	스톱워치
storage	저장
store	저장
storefront	점포 앞
storehouse	창고
storeroom	저장실
storing	저장
storm	폭풍
storming	폭풍
stormy	폭풍우 같은
story	이야기
storybook	이야기 책
storyteller	소설가
storytelling	스토리 텔링
stound	놀라다
stout	스타우트
stove	난로
stow	집어 챙겨 넣다
stowaway	밀항자
straddle	태도 불명
straight	직진
straighten	바르게 되다
straightforward	똑바로
straightway	곧장
strain	변형
strained	팽팽한
strait	좁은
straitjacket	구속복
straits	해협
strand	바닷가
stranded	좌초 된
strange	이상한
stranger	낯선 사람
strangle	목을 졸라 매다
strangulation	교살
strap	견장
strapless	끈이없는
strapping	반창고
strata	지충
strategic	전략적
strategist	전략가
strategy	병법
stratification	충화
stratosphere	천장
stratum	지충
stratus	충운
straw	빨대
strawberry	딸기
stray	흩어진
streak	줄
streaked	줄무늬가있는
stream	흐름
streamer	사광
streaming	스트리밍
streamline	유선
street	거리
streetcar	시가 전차
streetlight	가로등
strength	힘
strengthen	강하게 하다
strengthening	강하게 하는 것
strenuous	격렬한
strep	연쇄상 구균
stress	스트레스
stressed	압박받는
stresses	스트레스
stressfree	NO TRANSLATION
stressful	스트레스가 많은
stressin	NO TRANSLATION
stressing	강조하는
stressrelief	NO TRANSLATION
stretch	뻗기
stretcher	들것
stricken	맞은
strict	엄격한
stride	보폭
strife	싸움
strike	스트라이크
strikeout	삼진
striker	치는 사람
striking	치는
strikingly	놀랍게도
string	끈
strings	현
stringy	힘이 센
strip	조각
stripe	줄무늬
striped	줄무늬가있는
stripped	박탈 된
stripper	벗기는 사람
striptease	스트립 쇼
strive	싸우다
strobe	스트로보
stroke	행정
stroll	한가롭게 이리저리 거닐다
stroller	유모차
strolling	산책
strong	강한
stronghold	요새
strongly	강하게
structural	구조의
structure	구조
strudel	슈 투델
struggle	노력
strut	뒤를 젖히고 걷다
stub	그루터기
stubbed	스텁이있는
stubble	그루터기
stubborn	완고한
stubbornness	고집
stubby	그루터기 같은
stucco	치장 용 벽토
stuck	붙어있는
stuckup	NO TRANSLATION
stud	마개
studded	박힌
student	학생
studied	공부 한
studio	사진관
study	연구
stuff	물건
stuffed animal	박제 된 동물
stuffing	소
stuffy	지저분한
stumble	채이기
stump	그루터기
stumped	뒤죽박죽
stun	충격
stunned	기절 한
stunner	멋진 것
stunning	매우 훌륭한
stunt	묘기
stunted	기절 한
stuntman	스턴트맨
stupefaction	마취
stupefy	무례한
stupendous	깜짝 놀랄 만한
stupid	바보
stupidity	우둔
stupidpeople	NO TRANSLATION
stupidrain	NO TRANSLATION
stupor	무감각
sturdy	건장한
sturgeon	철갑 상어
stutter	말더듬이
sty	다래끼
style	스타일
styling	스타일링
stylish	세련된
stylist	문장가
suave	수다스러운
sub	보결
subatomic	아 원자
subcommittee	소위원회
subconscious	잠재 의식
subcutaneous	피하의
subdivide	작게 다시 나누다
subdivision	재분
subduction	침몰
subdue	누르다
subdued	굴복 한
subdural	경막의
subito	NO TRANSLATION
subject	제목
subjected	복종 한
subjection	정복
subjective	주걱
subjugation	진압
sublet	서브렛
sublevel	하위 레벨
sublimation	승화
sublime	숭고한
subliminal	잠재 의식의
submarine	잠수함
submerge	잠수함
submerged	잠긴
submersible	잠수정
submission	제출
submissive	복종하는
submit	제출하다
submitting	제출
subordinate	부하
subordination	종속
subplot	서브 플로트
subpoena	소환장
subscribe	구독하다
subscriber	구독자
subscription	신청
subsequence	서브 시퀀스
subsequent	후속의
subsequently	그후
subservient	관대 한
subset	부분 집합
subside	앉다
subsidence	침하
subsidiary	자회사
subsidize	보조금을 지급하다
subsidy	보조금
subsist	생계를 유지하다
subsistence	생활
subsoil	하층토
subspace	부분 공간
substance	물질
substandard	고정 이하 여신
substantial	실질적인
substantially	대체로
substantiate	구체화하다
substantive	실사
substation	지서
substitute	대용품
substituted	치환 된
substitution	치환
substructure	기초 공사
subterranean	지하의
subtext	하위 텍스트
subtitle	부제
subtle	세밀한
subtlety	미묘
subtract	덜다
subtraction	빼기
subtype	하위 유형
suburb	근교
suburban	교외의
suburbia	교외
suburbs	교외
subversion	파괴
subversive	파괴적 인
subvert	파괴하다
subway	지하철
succeed	성공하다
succeeding	성공하는
success	성공
successful	성공한
succession	계승
successive	연속적인
successor	후임
succinct	간결
succubus	서큐버스
succulent	흥미 진진한
succumb	굴복하다
suck	빨다
sucker	빨판
sucking	빠는
suckling	유아
sucks	짜증 난다.
suction	흡입관
sudden	갑자기
suddenly	갑자기
suds	비눗물
sue	고소하다
suede	스웨이드 가죽
suffer	참다
sufferer	괴로워하는 사람
suffering	괴로움
suffice	충분하다
sufficiency	충분
sufficient	충분한
sufficiently	충분하게
suffix	접미사
suffocate	질식시키다
suffocating	질식시키는
suffocation	질식
sugar	설탕
suggest	제안하다
suggestion	암시
suggestive	암시적인
suicidal	자살적인
suicide	자살
suicidebombing	NO TRANSLATION
suit	소송
suitable	적당한
suitcase	여행 가방
suite	모음곡
suitor	구혼자
sulfate	황산염
sulfur	황
sulk	술집
sullen	음산한
sully	설리
sulphur	황
sultan	술탄
sultry	찌는 듯한
sum	합집합
summarily	요약적으로
summarize	요약하다
summary	개요
summation	요약
summer	여름
summerhouse	정자
summertime	하계
summit	정상 회담
summon	소환하다
summons	소환장
sumo	스모
sump	기름 통
sumptuous	사치스런
sun	태양
sunbeam	햇빛
sunburn	햇볕에 탐
sundae	순대
sunday	일요일
sundial	해시계
sundown	일몰
sundry	잡다한
sunflower	해바라기
sunglass	선글래스
sunglasses	색안경
sunk	침몰 한
sunken	침몰 한
sunless	해가없는
sunlight	햇빛
sunny	맑은
sunrise	해돋이
sunroof	선 루프
sunscreen	들어 갔어
sunset	일몰
sunshine	햇빛
suntan	선탠
sunup	해돋이
sup	저녁을 먹다
super	감독자
superannuation	노후
superb	훌륭한
superficial	피상적 인
superfluous	불필요한
superhero	수퍼 히어로
superhuman	초인간적 인
superimposed	겹쳐진
superintendent	감독
superior	우수한
superiority	우월
superlative	최고의
superman	초인
supermarket	슈퍼마켓
supermodel	수퍼 모델
supernatant	상등액
supernatural	신의 조화
supernova	초신성
superposition	위에 놓기
superpower	초강대국
supersede	대체하다
superstar	슈퍼 스타
superstition	미신
superstitious	미신적 인
superstore	슈퍼마켓
supervise	감독하다
supervision	감독
supervisor	감독자
supper	저녁 식사
suppertime	만회 시간
supplant	대신하다
supple	유연한
supplement	보충
supplemental	보충적인
supplementary	보충적인
supplication	간청
supplier	공급자
supplies	용품
supply	공급
support	지원하다
supported	지원되는
supporter	서포터
supporters	후원자
supporting	지원
supportive	지지하는
suppose	가정하다
supposed	가정의
supposing	가정
supposition	상상
suppress	막다
suppression	억압
supremacy	최고
supreme	최고
supremely	대단히
surcharge	부가 요금
sure	확실한
surety	보증
surf	서핑을하다
surface	표면
surfboard	서핑 보드
surfer	서퍼
surge	큰 파도
surgeon	외과 의사
surgery	외과
surgical	수술
surly	거친
surmise	추량
surname	성
surpassing	뛰어난
surplus	여분
surprise	놀람
surprised	놀란
surprises	놀라움
surprising	놀라운
surprisingly	놀랍게도
surreal	초현실적 인
surrender	항복
surrendering	항복하는
surrogate	대리
surround	서라운드
surrounding	주변의
surroundings	주위
surveillance	감시
survey	측량
surveying	측량
surveyor	감정인
survival	활착
survive	생존하다
surviving	생존하는
survivor	살아남은 사람
susceptibility	자화율
susceptible	느끼기 쉬운
sushi	회
suspect	용의자
suspected	의심스러운
suspend	매달다
suspended	매달린
suspenders	멜빵
suspense	미결
suspension	현탁
suspicion	의혹
suspicions	의심
suspicious	의심 많은
sustain	버티다
sustained	지탱 된
sustenance	생계
suture	봉합선
suv	대장
sux	NO TRANSLATION
swab	자루 걸레
swag	꽃잎 장식
swagger	멋진
swallow	제비
swami	스와 미
swamp	늪
swamped	늪에 빠진
swampy	늪
swan	백조
swank	화사한
swap	교환
swarm	무리
swarming	득점
swastika	만자
swat	구타
sway	동요
swear	저주
swearing	서약
sweat	땀
sweater	스웨터
sweating	발한
sweatshirt	스웨트 셔츠
sweatshop	착취 공장
sweaty	힘드는
sweep	스위프
sweeper	스위퍼
sweeping	청소
sweet	단
sweeten	달게 하다
sweetened	달게 한
sweetener	감미료
sweetest	가장 감미로운
sweetheart	연인
sweetie	연인
sweetness	단맛
sweets	과자
swell	팽창
swelling	팽윤
sweltering	더러움
swerve	곡구
swift	빠른
swiftly	신속히
swig	통음
swill	폭음
swim	수영
swimmer	헤엄 치는 사람
swimming	수영
swimsuit	수영복
swindle	사취
swindler	사기꾼
swine	돼지
swing	그네
swinger	스윙 어
swinging	앞뒤로 흔들리는
swipe	강타
swirl	소용돌이
swish	한차례 휘두르기
switch	스위치
switchblade	스위치 블레이드
switchboard	배전반
swivel	받침
swollen	부푼
swoon	실신
swoop	급습
sword	검
swordfish	황새치
swordplay	펜싱
swordsman	검객
sycamore	플라타너스
syllable	음절
syllabus	강의 계획서
symbiotic	공생
symbol	상징
symbolic	상징적 인
symbolically	상징적으로
symbolism	상징주의
symbolize	상징하다
symmetric	대칭의
symmetrical	대칭의
symmetry	대칭
sympathetic	교감 신경
sympathize	공감하다
sympathy	동정
symphonic	교향곡
symphony	교향곡
symposium	심포지엄
symptom	징후
symptomatic	증상의
synagogue	유태 교회당
synapse	시냅스
synaptic	시냅스
sync	동조
synchronize	동기화하다
synchronous	동기식의
syncope	졸도
syndicate	신디케이트
syndrome	증후군
synergistic	시너지 효과가있는
synergy	시너지 효과
synod	총회
synonym	동의어
synonymous	동의어
synopsis	개요
synoptic	종관
syntax	통사론
synthesis	합성
synthesizer	합성기
synthetic	인조
syphilis	매독
syringe	주사기
syrup	시럽
system	체계
systematic	체계적인
systematically	체계적으로
t-shirt	티셔츠
tab	탭
tabasco	타바스코
tabby	태비
tabernacle	장막
table	표
tableau	NO TRANSLATION
tablecloth	식탁보
tablespoon	큰 스푼
tablet	태블릿
tableware	식기류
tabloid	정제
taboo	금기
tabular	표의
tabulate	표로 만들다
tabulation	표
tachometer	유속계
tacit	말로 나타내지 않은
tack	압정
tackle	태클
tackled	태클 된
tackling	태클
tacky	초라한
taco	타코
tact	재치
tactful	재치 있는
tactic	술책
tactical	전술적 인
tactics	전술
tactile	촉각의
tad	NO TRANSLATION
tadpole	올챙이
taffeta	태 피터
taffy	태피
tag	꼬리표
tail	꼬리
tailed	꼬리가 달린
tailgate	뒷문
tailings	찌끼
taillight	테일 라이트
tailor	재단사
tailoring	양복점 경영
tailpipe	배기관
taint	더러움
take	갖다
takeoff	이륙
takeout	테이크 아웃
takeover	인수
taker	잡는 사람
talcum	활석
tale	이야기
talent	재능
talented	재간 있는
talisman	부적
talk	이야기
talkative	수다스러운
talker	연설자
tall	긴
tallies	집계표
tallow	수지 양초
tally	계정
talon	발톱
talons	NO TRANSLATION
tambourine	탬버린
tame	NO TRANSLATION
tamer	테이머
taming	길들이기
tamper	조작하다
tampon	탐폰
tan	탠 껍질
tandem	협력 관계
tang	당나라
tangent	접선
tangerine	귤
tangible	명백한
tangle	얽힘
tangled	얽힌
tango	탱고
tank	탱크
tank top	탱크 탑
tanker	탱커
tanned	검게 그을린
tantalizing	탄탈
tantamount	동등한
tantrum	언짢은 기분
taoism	도교
tap	꼭지
tape	줄자
tape measure	줄자
taper	작은 초
tapering	점점 가늘어지는
tapestry	태피스트리
tapeworm	촌충
tapioca	타피오카
taps	도청 장치
tar	타르
tarantula	타란툴라 거미
tardiness	지각
tardy	더딘
target	목표
targeted	목표로 삼은
targeting	타겟팅
tariff	관세
tarmac	타맥
tarnish	흐림
tarot	타로
tarp	NO TRANSLATION
tarry	체재
tart	타르트
tartan	격자 무늬 모직물
tartar	치석
task	태스크
tassel	술
taste	미각
tasteful	멋을 아는
tasteless	맛없는
tasting	시식
tasty	맛좋은
tat	싸구려
tattler	수다쟁이
tattletale	자동 표시기
tattoo	문신
taught	가르쳤다
taunt	조롱
taupe	짙은 회갈색
taut	긴장된
tavern	선술집
tawdry	토우 드리
tawny	황갈색의
tax	세
taxed	과세 한
taxi	택시
taxicab	택시
taxonomy	분류학
taxpayer	납세자
tea	차
teach	가르치다
teacher	선생
teaching	가르치는
teacup	찻잔
teahouse	찻집
teal	물오리
team	팀
teamjesus	NO TRANSLATION
teammate	팀 동료
teamwork	팀워크
teapot	주전자
tear	찢다
tearful	눈물 어린
tearsofjoy	NO TRANSLATION
teary	눈물이 많은
tease	볶다
teaser	괴롭히는 사람
teasing	놀리는
teaspoon	티스푼
teat	젖꼭지
teatime	차 시간
tech	기술
technical	전문인
technicality	전문적 사항
technician	기술자
technique	기술
techno	테크노
technological	기술적 인
technology	과학 기술
ted	테드
teddy bear	테디 베어
tedious	지루한
tedium	지겨움
tee	티
teeming	풍부한
teen	비탄
teenage	십대
teenager	십대
teens	열대
teensy	십대
teeny	자그마한
teeth	이
teething	치니
teflon	테플론
telegram	전보
telegraph	전신
telekinesis	격동
telemetry	원격 측정법
telepathic	텔레파시의
telepathy	텔레파시
telephone	전화
telescope	망원경
telescopic	신축성있는
telethon	텔레 톤
teletype	텔레타이프
televised	방영 된
television	텔레비전
tell	텔
teller	말하는 사람
telling	말함
telltale	경렴
temp	임시 직원
temper	기질
tempera	템페라 화법
temperament	기질
temperamental	변덕스러운
temperance	절제
temperate	삼가는
temperature	온도
tempered	단련 된
tempest	대소동
template	주형
temple	신전
tempo	NO TRANSLATION
temporal	일시적인
temporarily	일시적으로
temporary	일시적인
tempt	유혹하다
temptation	유혹
tempting	유혹하는
temptress	유혹
ten	십
tenable	유지할 수 있는
tenacious	끈기 있는
tenacity	끈기
tenancy	차용
tenant	거주자
tend	지키다
tendency	경향
tender	부드러운
tenderfoot	신참자
tenderness	유연함
tending	돌봐주는
tendon	건
tenement	아파트
tenet	주의
tenets	교리
tenfold	십배
tennis	테니스
tenor	테너
tense	시제
tensile	인장력
tension	장력
tent	텐트
tentacle	촉수
tentative	시험
tenth	제십
tenths	십분의 일
tenuous	얇은
tenure	보유
tepee	천막
tepid	미지근한
tequila	테킬라
teriyaki	테리 야키
