Word	id
subsidiary	anak perusahaan
subsidize	menyubsidi
subsidy	subsidi
subsist	hidup
subsistence	penghidupan
subsoil	lapisan tanah sebelah bawah
subspace	subruang
substance	zat
substandard	kurang lancar
substantial	besar
substantially	secara substansial
substantiate	memperkuat
substantive	substantif
substation	cabang
substitute	pengganti
substituted	diganti
substitution	pengganti
substructure	substruktur
subterranean	di bawah tanah
subtext	subteks
subtitle	subtitle
subtle	halus
subtlety	kehalusan
subtract	mengurangi
subtraction	pengurangan
subtype	subtipe
suburb	pinggiran kota
suburban	pinggiran kota
suburbia	suburbia
suburbs	pinggiran kota
subversion	subversi
subversive	subversif
subvert	menumbangkan
subway	kereta bawah tanah
succeed	berhasil
succeeding	berhasil
success	keberhasilan
successful	sukses
succession	suksesi
successive	berturut-turut
successor	penerus
succinct	ringkas
succubus	succubus
succulent	lezat
succumb	mengalah
suck	mengisap
sucker	memperdaya
sucking	mengisap
suckling	menyusui
sucks	menyebalkan
suction	pengisapan
sudden	tiba-tiba
suddenly	mendadak
suds	busa
sue	menuntut
suede	suede
suffer	menderita
sufferer	penderita
suffering	penderitaan
suffice	cukup
sufficiency	kecukupan
sufficient	cukup
sufficiently	cukup
suffix	akhiran
suffocate	mati lemas
suffocating	mencekik
suffocation	mati lemas
sugar	Gula
suggest	menyarankan
suggestion	saran
suggestive	bernada
suicidal	bunuh diri
suicide	bunuh diri
suicidebombing	NO TRANSLATION
suit	sesuai
suitable	cocok
suitcase	koper
suite	rangkaian
suitor	peminang
sulfate	sulfat
sulfur	sulfur
sulk	merajuk
sullen	cemberut
sully	menodai
sulphur	sulfur
sultan	sultan
sultry	gerah
sum	jumlah
summarily	ringkasnya
summarize	meringkaskan
summary	ringkasan
summation	penjumlahan
summer	musim panas
summerhouse	rumah musim panas
summertime	musim panas
summit	puncak
summon	memanggil
summons	panggilan
sumo	sumo
sump	bah
sumptuous	mewah
sun	matahari
sunbeam	sinar matahari
sunburn	terbakar sinar matahari
sundae	sundae
sunday	Minggu
sundial	jam bayangan matahari
sundown	terbenamnya matahari
sundry	berbagai
sunflower	bunga matahari
sunglass	kacamata hitam
sunglasses	kacamata hitam
sunk	hangus
sunken	cekung
sunless	tanpa matahari
sunlight	sinar matahari
sunny	cerah
sunrise	matahari terbit
sunroof	sunroof
sunscreen	tabir surya
sunset	matahari terbenam
sunshine	sinar matahari
suntan	warna coklat karena berjemur
sunup	matahari terbit
sup	sup
super	super
superannuation	pensiun
superb	hebat
superficial	dangkal
superfluous	tak berguna
superhero	Super hero
superhuman	luar biasa
superimposed	ditumpangkan
superintendent	pengawas
superior	unggul
superiority	keunggulan
superlative	superlatif
superman	superman
supermarket	supermarket
supermodel	supermodel
supernatant	supernatan
supernatural	gaib
supernova	supernova
superposition	superposisi
superpower	negara adikuasa
supersede	menggantikan
superstar	superstar
superstition	takhyul
superstitious	bertakhyul
superstore	superstore
supervise	mengawasi
supervision	pengawasan
supervisor	pengawas
supper	makan malam
suppertime	waktu makan malam
supplant	menggantikan
supple	luwes
supplement	suplemen
supplemental	tambahan
supplementary	tambahan
supplication	permohonan
supplier	pemasok
supplies	persediaan
supply	menyediakan
support	mendukung
supported	didukung
supporter	pendukung
supporters	pendukung
supporting	mendukung
supportive	mendukung
suppose	seharusnya
supposed	seharusnya
supposing	seandainya
supposition	anggapan
suppress	menekan
suppression	penekanan
supremacy	supremasi
supreme	tertinggi
supremely	amat
surcharge	biaya tambahan
sure	yakin
surety	jaminan
surf	berselancar
surface	permukaan
surfboard	papan luncur
surfer	surfer
surge	lonjakan
surgeon	ahli bedah
surgery	operasi
surgical	bedah
surly	bermuka masam
surmise	menduga
surname	nama keluarga
surpassing	melebihi
surplus	kelebihan
surprise	mengherankan
surprised	terkejut
surprises	kejutan
surprising	mengejutkan
surprisingly	heran
surreal	surealis
surrender	menyerah
surrendering	menyerah
surrogate	pengganti
surround	mengelilingi
surrounding	sekitarnya
surroundings	lingkungan
surveillance	pengawasan
survey	survei
surveying	survei
surveyor	surveyor
survival	bertahan hidup
survive	bertahan
surviving	selamat
survivor	selamat
susceptibility	kerentanan
susceptible	rentan
sushi	Sushi
suspect	tersangka
suspected	tersangka
suspend	menangguhkan
suspended	tergantung
suspenders	bretel
suspense	ketegangan
suspension	penangguhan
suspicion	kecurigaan
suspicions	kecurigaan
suspicious	mencurigakan
sustain	menopang
sustained	berkelanjutan
sustenance	rezeki
suture	jahitan
suv	suv
sux	NO TRANSLATION
swab	mengepel
swag	barang curian
swagger	menyombongkan
swallow	menelan
swami	swami
swamp	rawa
swamped	kebanjiran
swampy	berawa
swan	angsa
swank	mewah
swap	menukar
swarm	kawanan
swarming	mengerumuni
swastika	tanda Nazi
swat	memukul
sway	bergoyang
swear	bersumpah
swearing	bersumpah
sweat	keringat
sweater	sweater
sweating	berkeringat
sweatshirt	kaus
sweatshop	sweatshop
sweaty	berkeringat
sweep	menyapu
sweeper	penyapu
sweeping	luas
sweet	manis
sweeten	mempermanis
sweetened	dimaniskan
sweetener	pemanis
sweetest	termanis
sweetheart	kekasih
sweetie	kekasih
sweetness	rasa manis
sweets	manisan
swell	membengkak
swelling	pembengkakan
sweltering	panas terik
swerve	mengelak
swift	cepat
swiftly	dengan cepat
swig	swig
swill	membilas
swim	berenang
swimmer	perenang
swimming	renang
swimsuit	baju renang
swindle	menipu
swindler	penipu
swine	babi
swing	ayunan
swinger	raksasa
swinging	ayunan
swipe	babatan
swirl	keramaian
swish	desir
switch	beralih
switchblade	switchblade
switchboard	switchboard
swivel	memutar
swollen	bengkak
swoon	jatuh pingsan
swoop	sambaran
sword	pedang
swordfish	ikan todak
swordplay	permainan anggar
swordsman	pendekar pedang
sycamore	sycamore
syllable	suku kata
syllabus	Silabus
symbiotic	simbiotik
symbol	simbol
symbolic	simbolis
symbolically	secara simbolis
symbolism	simbolisme
symbolize	melambangkan
symmetric	simetris
symmetrical	simetris
symmetry	simetri
sympathetic	simpatik
sympathize	menyantuni
sympathy	simpati
symphonic	simfonik
symphony	simfoni
symposium	simposium
symptom	gejala
symptomatic	simtomatik
synagogue	sinagoga
synapse	sinaps
synaptic	sinapsis
sync	sinkronisasi
synchronize	sinkronisasi
synchronous	sinkronis
syncope	sinkop
syndicate	sindikat
syndrome	sindroma
synergistic	sinergis
synergy	sinergi
synod	sinode
synonym	sinonim
synonymous	identik
synopsis	ringkasan
synoptic	sinoptik
syntax	sintaksis
synthesis	perpaduan
synthesizer	synthesizer
synthetic	sintetis
syphilis	sipilis
syringe	semprit
syrup	sirup
system	sistem
systematic	sistematis
systematically	secara sistematis
t-shirt	kaos
tab	tab
tabasco	Tabasco
tabby	kucing betina
tabernacle	kemah
table	meja
tableau	NO TRANSLATION
tablecloth	taplak meja
tablespoon	sendok makan
tablet	tablet
tableware	barang pecah belah
tabloid	pil
taboo	tabu
tabular	datar
tabulate	mentabulasi
tabulation	tabulasi
tachometer	tachometer
tacit	diam-diam
tack	memakukan
tackle	mengatasi
tackled	ditangani
tackling	menanggulangi
tacky	norak
taco	taco
tact	kebijaksanaan
tactful	bijaksana
tactic	taktik
tactical	taktis
tactics	taktik
tactile	taktil
tad	NO TRANSLATION
tadpole	kecebong
taffeta	taffeta
taffy	taffy
tag	menandai
tail	ekor
tailed	berekor
tailgate	bak truk
tailings	tailing
taillight	lampu belakang
tailor	menyesuaikan
tailoring	jahitan
tailpipe	pipa knalpot
taint	noda
take	mengambil
takeoff	lepas landas
takeout	mengambil
takeover	pengambilalihan
taker	pengambil
talcum	talek
tale	kisah
talent	bakat
talented	berbakat
talisman	jimat
talk	berbicara
talkative	banyak bicara
talker	pembicara
tall	tinggi
tallies	penghitungan
tallow	lemak
tally	menghitung
talon	cakar
talons	NO TRANSLATION
tambourine	rebana
tame	NO TRANSLATION
tamer	penjinak
taming	penjinakan
tamper	tamper
tampon	tampon
tan	cokelat
tandem	tandem
tang	Bau
tangent	garis singgung
tangerine	jeruk keprok
tangible	nyata
tangle	menjerat
tangled	kusut
tango	tango
tank	tangki
tank top	tank top
tanker	truk tangki
tanned	kecokelatan
tantalizing	menggiurkan
tantamount	sama
tantrum	mengamuk
taoism	Taoisme
tap	keran
tape	tape
tape measure	pita pengukur
taper	lancip
tapering	lonjong
tapestry	permadani
tapeworm	cacing pita
tapioca	tapioka
taps	tap
tar	ter
tarantula	Tarantula
tardiness	keterlambatan
tardy	terlambat
target	target
targeted	ditargetkan
targeting	penargetan
tariff	tarif
tarmac	tarmak
tarnish	menodai
tarot	tarot
tarp	NO TRANSLATION
tarry	tinggal
tart	kue tar
tartan	tartan
tartar	karang gigi
task	tugas
tassel	rumbai
taste	rasa
tasteful	gurih
tasteless	hambar
tasting	pengecapan
tasty	lezat
tat	tat
tattler	pembuka rahasia
tattletale	pengadu
tattoo	rajah
taught	diajarkan
taunt	mengejek
taupe	kelabu tua
taut	tegang
tavern	warung
tawdry	menyolok
tawny	kuning kecoklatan
tax	pajak
taxed	dikenakan pajak
taxi	taksi
taxicab	taksi
taxonomy	taksonomi
taxpayer	pembayar pajak
tea	teh
teach	mengajar
teacher	guru
teaching	pengajaran
teacup	cangkir teh
teahouse	kedai teh
teal	teal
team	tim
teamjesus	NO TRANSLATION
teammate	rekan setim
teamwork	kerja tim
teapot	teko
tear	air mata
tearful	menangis
tearsofjoy	NO TRANSLATION
teary	Berair
tease	menggoda
teaser	penggoda
teasing	menggoda
teaspoon	sendok teh
teat	pentil
teatime	minum teh
tech	teknologi
technical	teknis
technicality	teknis
technician	teknisi
technique	teknik
techno	techno
technological	teknologi
technology	teknologi
ted	ted
teddy bear	beruang teddy
tedious	membosankan
tedium	kebosanan
tee	tee
teeming	padat
teen	remaja
teenage	remaja
teenager	remaja
teens	remaja
teensy	amat kecil
teeny	mungil
teeth	gigi
teething	tumbuh gigi
teflon	teflon
telegram	telegram
telegraph	telegrap
telekinesis	telekinesis
telemetry	telemetri
telepathic	telepati
telepathy	telepati
telephone	telepon
telescope	teleskop
telescopic	teleskopis
telethon	telethon
teletype	teletip
televised	disiarkan di televisi
television	televisi
tell	menceritakan
teller	kasir
telling	pemberitaan
telltale	tanda
temp	temp
temper	melunakkan
tempera	tempera
temperament	perangai
temperamental	emosional
temperance	kesederhanaan
temperate	sedang
temperature	suhu
tempered	marah
tempest	badai
template	template
temple	Candi
tempo	NO TRANSLATION
temporal	sementara
temporarily	untuk sementara
temporary	sementara
tempt	menggoda
temptation	godaan
tempting	menggoda
temptress	penggoda wanita
ten	sepuluh
tenable	bisa dipertahankan
tenacious	gigih
tenacity	keuletan
tenancy	penyewaan
tenant	penyewa
tend	cenderung
tendency	kecenderungan
tender	lembut
tenderfoot	orang yg masih hijau
tenderness	kelembutan
tending	merawat
tendon	urat daging
tenement	rumah petak
tenet	prinsip
tenets	ajaran
tenfold	sepuluh kali lipat
tennis	tenis
tenor	penyanyi tenor
tense	tegang
tensile	tarik
tension	ketegangan
tent	tenda
tentacle	sungut
tentative	sementara
tenth	kesepuluh
tenths	persepuluh
tenuous	lemah
tenure	masa jabatan
tepee	tepee
tepid	hangat
tequila	Tequila
teriyaki	teriyaki
term	istilah
terminal	terminal
terminate	mengakhiri
termination	penghentian
terminator	terminator
terminology	terminologi
terminus	terminus
termite	rayap
terms	istilah
tern	tiga barang
ternary	terner
terrace	teras
terrain	medan
terrestrial	terestrial
terrible	buruk
terribly	sangat
terrier	terrier
terrific	hebat
terrified	ketakutan
terrifies	menakutkan
terrify	menakuti
terrifying	mengerikan
territorial	teritorial
territory	wilayah
terror	teror
terrorism	terorisme
terrorist	teroris
terrorists	teroris
terrorize	menteror
terse	pendek
tertiary	tersier
test	uji
testament	Perjanjian
testicle	buah pelir
testicular	testis
testify	bersaksi
testimonial	kesaksian
testimony	kesaksian
testosterone	testosteron
testy	NO TRANSLATION
tetanus	tetanus
tether	menambatkan
tethered	tertambat
tetrahedral	tetrahedral
text	teks
textbook	buku pelajaran
textile	tekstil
textural	tekstur
texture	tekstur
tgif	tgif
thank	terima kasih
thankful	berterimakasih
thankgod	Terima kasih Tuhan
thanking	berterima kasih
thankless	tanpa pamrih
thanks	Terima kasih
thanksalot	NO TRANSLATION
thanksgiving	syukur
thankyougod	NO TRANSLATION
thankyoujesus	NO TRANSLATION
thankyoulord	NO TRANSLATION
thatch	jerami
thatmoment	NO TRANSLATION
thaumaturgy	thaumaturgy
thaw	mencair
theater	teater
theatrical	teatrikal
theatrics	seni sandiwara
thebest	terbaik
theft	pencurian
theism	theisme
theistic	teistik
thelife	kehidupan
thelittlethings	NO TRANSLATION
theme	tema
theocracy	teokrasi
theocratic	teokratis
theologian	teolog
theological	teologis
theology	teologi
theorem	dalil
theoretical	teoretis
theory	teori
therapeutic	terapeutik
therapeutics	terapi
therapist	dokter
therapy	terapi
thereabouts	sekitar itu
thereof	daripadanya
therewith	beserta
thermal	panas
thermocouple	termokopel
thermodynamics	termodinamika
thermometer	termometer
thermos	termos
thermostat	termostat
thesaurus	kamus
thesis	tesis
thick	tebal
thicken	mengentalkan
thickening	penebalan
thicket	belukar
thickness	ketebalan
thief	pencuri
thigh	paha
thimble	bidal
thin	tipis
thing	benda
things	sesuatu
thingy	thingy
think	berpikir
thinker	pemikir
thinking	berpikir
third	ketiga
thirds	pertiga
thirst	haus
thirsty	haus
thirteen	tigabelas
thirteenth	ketigabelas
thirty	tigapuluh
thistle	thistle
thither	ke sana
thong	thong
thorn	duri
thorny	berduri
thorough	teliti
thoroughbred	berdarah murni
thoroughfare	jalan raya
thought	pikir
thoughtful	bijaksana
thoughtfulness	perhatian
thoughtless	tanpa berpikir
thoughts	pikiran
thousand	ribu
thrash	menggasak
thread	benang
threat	ancaman
threaten	mengancam
threatened	terancam
threatening	mengancam
three	tiga
threefold	tiga kali lipat
threesome	bertiga
thresh	mengirik
threshold	ambang
thrice	tiga kali
thrift	penghematan
thrifty	hemat
thrill	sensasi
thrilled	tergetar
thriller	film thriller
thrilling	menegangkan
thrive	berkembang
thriving	berkembang
throat	tenggorokan
throb	berdenyut
throbbing	denyutan
throes	pergolakan
throne	takhta
throng	kerumunan
throttle	mencekik
throw	melemparkan
throwback	throw back
thrower	pelempar
thrown	dilemparkan
thrush	seriawan
thrust	dorongan
thruster	pendorong
thud	gedebuk
thug	penjahat
thumb	ibu jari
thumbprint	cap jempol
thump	berdebar
thumper	gebukan
thumping	berdebar-debar
thunder	guntur
thunderbolt	petir
thunderclap	guntur
thundering	gemuruh
thunderstorm	hujan badai
thunderstruck	seperti disambar petir
thwart	menggagalkan
thx	Terima kasih
thyme	Timi
thyroid	tiroid
tiara	tiara
tibia	tulang kering
tic	tic
tick	kutu
ticked	dicentang
ticker	jantung
ticket	tiket
tickle	menggelitik
tickled	geli
ticklish	geli
tidal	pasang surut
tidal wave	gelombang pasang
tidbit	berita gembira
tide	pasang
tidings	kabar
tidy	rapi
tie	dasi
tier	tingkat
tiff	bertengkar
tiger	harimau
tighten	mengencangkan
tightness	keketatan
tightrope	tali tegang
tights	celana ketat
tilde	tilde
tile	ubin
tiling	ubin
till	NO TRANSLATION
tillage	tanah yg dikerjakan
tiller	petani
tilt	memiringkan
tilting	miring
timber	kayu
timberland	tanah hutan
timbre	warnanada
time	waktu
timeless	abadi
timeliness	ketepatan waktu
timely	tepat waktu
timeout	waktu habis
timepiece	arloji
timer	pengatur waktu
times	waktu
timetable	jadwal waktu
timewasters	NO TRANSLATION
timid	malu
timidity	sifat takut-takut
timing	waktu
tin	NO TRANSLATION
tincture	rasa
tine	NO TRANSLATION
tinfoil	timah
tinge	semburat
tingle	menggelenyar
tingling	perasaan geli
tinker	menggerumit
tinkering	mengutak-atik
tinkle	NO TRANSLATION
tinkling	bunyi gemerincing
tinnitus	tinnitus
tinsel	perada
tint	warna
tiny	mungil
tip	tip
tipper	tipper
tipster	keterangan rahasia
tipsy	agak mabuk
tiptoe	berjinjit
tirade	omelan
tire	ban
tired	lelah
tiredness	kelelahan
tiredofit	NO TRANSLATION
tireless	tak kenal lelah
tiresome	melelahkan
tiring	melelahkan
tissue	tisu
tistheseason	NO TRANSLATION
tit	dada
titan	titan
titanic	raksasa
titanium	titanium
tithe	berzakat
title	judul
titled	berjudul
titty	titty
titular	NO TRANSLATION
toad	katak
toast	roti panggang
toaster	pemanggang roti
toasty	bakar
tobacco	tembakau
toby	toby
tod	rubah
today	hari ini
toddler	balita
toe	kaki
toenail	kuku jari kaki
toffee	permen toffee
tofu	Tahu
toga	NO TRANSLATION
together	bersama
togetherness	kebersamaan
toil	bekerja keras
toilet	toilet
toils	kerja keras
token	token
tolerable	lumayan
tolerance	toleransi
tolerant	toleran
tolerate	mentolerir
toleration	toleransi
toll	korban
tomahawk	kampak orang Indian
tomato	tomat
tomatoes	tomat
tomb	makam
tombstone	batu nisan
tomcat	kucing jantan
tome	untuk saya
tomorrow	besok
ton	NO TRANSLATION
tone	nada
toner	toner
tong	NO TRANSLATION
tongs	penjepit
tongue	lidah
tonic	Tonik
tonnage	tonase
tonsils	amandel
toocold	NO TRANSLATION
tool	alat
toolbox	kotak perkakas
tooling	perkakas
toomuchtodo	NO TRANSLATION
toot	tiupan
tooth	gigi
toothache	sakit gigi
toothbrush	sikat gigi
toothed	bergigi
toothless	ompong
toothpaste	pasta gigi
toothpick	tusuk gigi
toots	toots
top	puncak
topaz	batu topas
topic	tema
topical	topikal
topless	topless
topographic	topografi
topographical	topografi
topography	topografi
topple	menjatuhkan
topside	geladak atas
tor	tor
torch	obor
torment	menyiksa
tormented	tersiksa
torn	robek
tornado	angin topan
torpedo	torpedo
torque	torsi
torrent	torrent
torrid	terik
torsion	puntir
torso	batang tubuh
tort	kerugian
tortious	menyiksa
tortoise	penyu
tortuous	berliku-liku
torture	penyiksaan
tortured	tersiksa
toss	melemparkan
tot	NO TRANSLATION
total	total
totality	keseluruhan
totally	sama sekali
tote	tote
totem	totem
touch	menyentuh
touchdown	gol
touched	tersentuh
touching	sentuhan
touchy	mudah tersinggung
tough	sulit
toughen	menguatkan
toughness	kekerasan
toupee	rambut palsu
tour	wisata
tourism	pariwisata
tourist	turis
tourmaline	turmalin
tournament	turnamen
tourniquet	turniket
tout	NO TRANSLATION
tow	menyeret
towel	handuk
tower	menara
towering	tinggi
town	kota
townhouse	townhouse
township	kotapraja
townspeople	penduduk kota
toxic	racun
toxicity	toksisitas
toxicology	toksikologi
toxin	toksin
toy	mainan
toymaker	pembuat mainan
trace	jejak
traceable	dapat dilacak
tracer	pengusut
traces	jejak
trachea	batang tenggorok
tracing	penelusuran
track	jalur
tracker	pelacak
tract	sistem
tractable	penurut
traction	daya tarik
tractor	traktor
trade	perdagangan
trademark	merek dagang
trader	pedagang
tradesman	pedagang
trading	perdagangan
tradition	tradisi
traditional	tradisional
traffic	lalu lintas
traffic light	lampu lalulintas
trafficking	perdagangan
tragedies	tragedi
tragedy	tragedi
tragic	tragis
trail	jejak
trailer	trailer
train	melatih
train set	set kereta api
