Word	is
steaming	gufa
steamroller	steamroller
steamship	steamship
steamy	steamy
steel	stál
steep	bratt
steeple	steeple
steer	stýra
steering	stýri
stellar	stjörnu
stem	stilkur
stench	stank
stencil	stencil
stenographer	stenographer
step	skref
stepdaughter	stjúpdóttir
stepfather	stjúpfaðir
stepmother	stjúpmóðir
steppe	steppe
steps	skref
stepson	stjúpsonur
stereo	hljómtæki
stereoscopic	stereoscopic
stereotype	staðalímynd
stereotyped	staðalímynd
sterile	sæfð
sterility	sæfileiki
sterilize	sótthreinsa
sterling	Sterling
stern	strengur
sternum	sternum
steroid	stera
stethoscope	þrengsli
stew	plokkfiskur
steward	ráðsmaður
stewardess	stewardess
stewardship	stewardship
stfu	stfu
stick	stafur
sticker	límmiða
sticking	stafur
stickler	stickler
stickup	Stickup
sticky	klístur
stiff	stífur
stiffen	stífa
stiffness	stífleiki
stifle	stifle
stifled	stifled
stifling	stifling
stigma	stigma
stile	NO TRANSLATION
stiletto	stiletto
stillbirth	ennþá
stillborn	dauðsföll
stillness	kyrrð
stillwaiting	NO TRANSLATION
stilts	stilts
stimulant	örvandi
stimulate	örva
stimulating	örvandi
stimulation	örvun
stimulus	örvun
sting	sting
stinger	stinger
stinging	stingandi
stingy	göfugt
stink	stinka
stinker	stinker
stinking	stinking
stinky	stinky
stint	Stint
stipend	styrkur
stipulate	kveðið á um
stipulation	ákvæði
stir	hrærið
stirring	hræra
stitch	sauma
stitching	sauma
stock	lager
stockade	stockade
stockbroker	verðbréfamiðlari
stockholder	hluthafi
stocking	sokkinn
stockings	sokkana
stockpile	lager
stockroom	lagerstofa
stocks	hlutabréf
stoic	stoic
stole	stal
stolen	stolið
stomach	maga
stomachache	magaverkur
stomp	stomp
stomped	stomped
stone	steinn
stoned	grýttur
stonewall	stein veggur
stoneware	leirmuni
stony	Stony
stooge	stooge
stool	hægðir
stools	hægðir
stoop	stoop
stoopid	stoopid
stop	stöðva
stopover	afgangi
stoppage	stöðvun
stopper	tappa
stopping	stöðva
stopwatch	skeiðklukku
storage	geymsla
store	verslun
storefront	storefront
storehouse	verslunarmiðstöð
storeroom	geymsla
storing	geymsla
storm	stormur
storming	stormast
stormy	stormasamt
story	saga
storybook	sagabók
storyteller	sögumaður
storytelling	saga
stound	stound
stout	Stout
stove	eldavél
stow	stow
stowaway	stowaway
straddle	straddle
straight	Beint
straighten	rétta
straightforward	einfalt
straightway	strax
strain	álagi
strained	þvingaður
strait	sund
straitjacket	straitjacket
straits	sund
strand	strand
stranded	strandaði
strange	undarlegt
stranger	útlendingur
strangle	kúla
strangulation	strangulation
strap	ól
strapless	óljós
strapping	gjörvulegur
strata	strata
strategic	stefnumótandi
strategist	strategist
strategy	stefnu
stratification	lagskipting
stratosphere	stratosphere
stratum	stratum
stratus	stratus
straw	hálmi
strawberry	jarðarber
stray	villast
streak	streak
streaked	streaked
stream	straumur
streamer	streamer
streaming	straumspilun
streamline	hagræða
street	götu
streetcar	sporvagn
streetlight	götuljós
strength	styrkur
strengthen	styrkja
strengthening	styrkingu
strenuous	ákafur
strep	strep
stress	streita
stressed	áherslu
stresses	leggur áherslu á
stressfree	NO TRANSLATION
stressful	stressandi
stressin	NO TRANSLATION
stressing	leggja áherslu á
stressrelief	NO TRANSLATION
stretch	teygja
stretcher	stretcher
stricken	sleginn
strict	ströng
stride	skref
strife	stríð
strike	verkfall
strikeout	úr leik
striker	framherji
striking	sláandi
strikingly	sláandi
string	strengur
strings	strengir
stringy	strangur
strip	ræma
stripe	rönd
striped	röndóttur
stripped	fjarlægt
stripper	stripper
striptease	striptease
strive	leitast við
strobe	strobe
stroke	heilablóðfall
stroll	rölta
stroller	göngu
strolling	rölta
strong	sterkur
stronghold	vígi
strongly	sterklega
structural	uppbygging
structure	uppbygging
strudel	strudel
struggle	baráttu
strut	strut
stub	stubbur
stubbed	stubbed
stubble	kúla
stubborn	þrjóskur
stubbornness	þrjósku
stubby	óþægilegur
stucco	stucco
stuck	fastur
stuckup	NO TRANSLATION
stud	foli
studded	foli
student	nemandi
studied	lærði
studio	stúdíó
study	rannsókn
stuff	efni
stuffed animal	uppstoppað dýr
stuffing	fylling
stuffy	þungur
stumble	hrasa
stump	stubbur
stumped	stumped
stun	stun
stunned	töfrandi
stunner	töfrandi
stunning	töfrandi
stunt	Stunt
stunted	stunted
stuntman	áhættuleikari
stupefaction	stupefaction
stupefy	stupefy
stupendous	stupendous
stupid	heimskur
stupidity	heimska
stupidpeople	NO TRANSLATION
stupidrain	NO TRANSLATION
stupor	stupor
sturdy	traustur
sturgeon	sturgeon
stutter	stutter
sty	sty
style	stíl
styling	stíl
stylish	stílhrein
stylist	stylist
suave	suave
sub	undir
subatomic	líffærafræði
subcommittee	undirnefnd
subconscious	undirmeðvitund
subcutaneous	undir húð
subdivide	undirgreina
subdivision	undirdreifingu
subduction	subduction
subdue	dulbúið
subdued	dregið úr
subdural	subdural
subito	NO TRANSLATION
subject	efni
subjected	undirgefinn
subjection	undirritun
subjective	huglæg
subjugation	subjugation
sublet	sublet
sublevel	sublevel
sublimation	sublimation
sublime	háleit
subliminal	subliminal
submarine	kafbátur
submerge	kafi
submerged	kafi
submersible	kafli
submission	uppgjöf
submissive	undirgefinn
submit	leggja fram
submitting	senda inn
subordinate	víkjandi
subordination	víkjandi
subplot	subplot
subpoena	dagskrá
subscribe	gerast áskrifandi
subscriber	áskrifandi
subscription	Áskrift
subsequence	subsequence
subsequent	síðari
subsequently	síðar
subservient	subservient
subset	undirhópur
subside	hneigja
subsidence	forsenda
subsidiary	dótturfélag
subsidize	niðurgreiða
subsidy	styrki
subsist	búið til
subsistence	lífsviðurværi
subsoil	undirlagi
subspace	subspace
substance	efni
substandard	ófullnægjandi
substantial	veruleg
substantially	verulega
substantiate	rökstyðja
substantive	efnislegt
substation	aðveitustöð
substitute	staðgengill
substituted	skipta út
substitution	skipti
substructure	undirbygging
subterranean	neðanjarðar
subtext	undirtexti
subtitle	texti
subtle	lúmskur
subtlety	næmi
subtract	draga frá
subtraction	frádráttur
subtype	undirflokkur
suburb	úthverfi
suburban	úthverfum
suburbia	suburbia
suburbs	úthverfi
subversion	subversion
subversive	subversive
subvert	subvert
subway	neðanjarðarlest
succeed	heppnast
succeeding	ná árangri
success	árangur
successful	vel
succession	röð
successive	í röð
successor	eftirmaður
succinct	klárt
succubus	succubus
succulent	succulent
succumb	láta undan
suck	sjúga
sucker	sogskál
sucking	sjúga
suckling	unglinga
sucks	sjúga
suction	sog
sudden	skyndilega
suddenly	skyndilega
suds	suds
sue	Sue
suede	suede
suffer	þjást
sufferer	þjást
suffering	þjáning
suffice	nægja
sufficiency	fullnægjandi
sufficient	nægilegt
sufficiently	nægilega
suffix	viðskeyti
suffocate	kæfa
suffocating	kæfa
suffocation	köfnun
sugar	sykur
suggest	benda til
suggestion	uppástungur
suggestive	hugsandi
suicidal	sjálfsvígshugsanir
suicide	sjálfsvíg
suicidebombing	NO TRANSLATION
suit	jakkaföt
suitable	hentugur
suitcase	ferðatösku
suite	föruneyti
suitor	suitor
sulfate	súlfat
sulfur	brennisteinn
sulk	sulk
sullen	sullen
sully	sully
sulphur	brennisteinn
sultan	sultan
sultry	sultry
sum	Summa
summarily	summarily
summarize	draga saman
summary	samantekt
summation	samantekt
summer	sumar
summerhouse	sumarhús
summertime	sumarið
summit	leiðtogafundi
summon	kalla á
summons	stefnu
sumo	sumo
sump	sump
sumptuous	íburðarmikill
sun	sól
sunbeam	sólbein
sunburn	sólbruna
sundae	sundae
sunday	sunnudagur
sundial	sundial
sundown	sundown
sundry	sundry
sunflower	sólblómaolía
sunglass	sólgleraugu
sunglasses	sólgleraugu
sunk	lækkað
sunken	sökkva
sunless	sóllaus
sunlight	sólarljós
sunny	sólríka
sunrise	sólarupprás
sunroof	sólhlíf
sunscreen	sólarvörn
sunset	sólsetur
sunshine	sólskin
suntan	suntan
sunup	sunup
sup	sup
super	frábær
superannuation	superannuation
superb	frábær
superficial	yfirborðslegur
superfluous	óþarfur
superhero	ofurhetja
superhuman	superhuman
superimposed	yfirborði
superintendent	yfirmaður
superior	betri
superiority	yfirburði
superlative	superlative
superman	Superman
supermarket	kjörbúð
supermodel	supermodel
supernatant	ofnæmi
supernatural	yfirnáttúrulegt
supernova	supernova
superposition	yfirsetning
superpower	stórveldi
supersede	supersede
superstar	superstar
superstition	hjátrú
superstitious	hjátrú
superstore	stórverslun
supervise	hafa umsjón með
supervision	eftirlit
supervisor	Umsjónarmaður
supper	kvöldmat
suppertime	kvöldmat
supplant	supplant
supple	sléttur
supplement	viðbót
supplemental	viðbótar
supplementary	viðbótar
supplication	bæn
supplier	birgir
supplies	vistir
supply	framboð
support	stuðningur
supported	studd
supporter	stuðningsmaður
supporters	stuðningsmenn
supporting	styðja
supportive	stuðnings
suppose	geri ráð fyrir
supposed	ætlast til
supposing	ætla
supposition	ætlunin
suppress	bæla
suppression	bæling
supremacy	yfirráð
supreme	æðsta
supremely	aðallega
surcharge	aukagjald
sure	vissu
surety	tryggingu
surf	brim
surface	yfirborð
surfboard	brimbrettabrun
surfer	ofgnótt
surge	bylgja
surgeon	skurðlæknir
surgery	skurðaðgerð
surgical	skurðaðgerð
surly	surly
surmise	sannfæringu
surname	eftirnafn
surpassing	framúrskarandi
surplus	afgangur
surprise	óvart
surprised	hissa
surprises	óvart
surprising	óvart
surprisingly	furðu
surreal	súrrealískt
surrender	uppgjöf
surrendering	uppgjöf
surrogate	staðgengill
surround	umgerð
surrounding	nærliggjandi
surroundings	umhverfi
surveillance	eftirlit
survey	könnun
surveying	landmælingar
surveyor	landmælingamaður
survival	lifun
survive	lifa af
surviving	eftirlifandi
survivor	eftirlifandi
susceptibility	næmi
susceptible	næm
sushi	sushi
suspect	grunar
suspected	grunur leikur á
suspend	fresta
suspended	frestað
suspenders	slöngur
suspense	spenna
suspension	sviflausn
suspicion	grunur
suspicions	grunur
suspicious	grunsamlegt
sustain	viðhalda
sustained	viðvarandi
sustenance	næring
suture	suture
suv	suv
sux	NO TRANSLATION
swab	þurrka
swag	swag
swagger	swagger
swallow	kyngja
swami	swami
swamp	mýri
swamped	swamped
swampy	swampy
swan	svan
swank	swank
swap	skipti
swarm	kvik
swarming	swarming
swastika	swastika
swat	swat
sway	sveifla
swear	sverja
swearing	sverja
sweat	sviti
sweater	peysu
sweating	svitamyndun
sweatshirt	sweatshirt
sweatshop	sweatshop
sweaty	sviti
sweep	sópa
sweeper	sópa
sweeping	sópa
sweet	sætur
sweeten	sætuefni
sweetened	sætt
sweetener	sætuefni
sweetest	sætasta
sweetheart	elskan
sweetie	elskan
sweetness	sætindi
sweets	sælgæti
swell	bólga
swelling	bólga
sweltering	sweltering
swerve	swerve
swift	skjót
swiftly	skjótt
swig	swig
swill	swill
swim	synda
swimmer	sundmaður
swimming	sund
swimsuit	sundföt
swindle	swindle
swindler	swindler
swine	svín
swing	sveifla
swinger	swinger
swinging	sveifla
swipe	þurrka
swirl	sveifla
swish	swish
switch	skipta um
switchblade	switchblade
switchboard	skiptiborð
swivel	snúningur
swollen	bólginn
swoon	swoon
swoop	swoop
sword	sverð
swordfish	sverðfiskur
swordplay	swordplay
swordsman	swordsman
sycamore	sycamore
syllable	stíll
syllabus	kennsluáætlun
symbiotic	samhverft
symbol	tákn
symbolic	táknræn
symbolically	táknrænt
symbolism	táknmáli
symbolize	tákni
symmetric	samhverft
symmetrical	samhverft
symmetry	samhverf
sympathetic	sympathetic
sympathize	sympathize
sympathy	samúð
symphonic	symphonic
symphony	Symphony
symposium	málþing
symptom	einkenni
symptomatic	einkennandi
synagogue	samkunduhúsið
synapse	synapse
synaptic	synaptic
sync	samstilla
synchronize	samstilla
synchronous	samstilltur
syncope	yfirlið
syndicate	samtök
syndrome	heilkenni
synergistic	samverkandi
synergy	samlegðaráhrif
synod	synod
synonym	samheiti
synonymous	samheiti
synopsis	samantekt
synoptic	synoptic
syntax	setningafræði
synthesis	myndun
synthesizer	synthesizer
synthetic	tilbúið
syphilis	syfilis
syringe	sprauta
syrup	síróp
system	kerfi
systematic	kerfisbundið
systematically	kerfisbundið
t-shirt	stuttermabolur
tab	flipann
tabasco	tabasco
tabby	tabby
tabernacle	tjaldbúð
table	borð
tableau	NO TRANSLATION
tablecloth	dúkur
tablespoon	matskeið
tablet	tafla
tableware	borðbúnaður
tabloid	tabloid
taboo	bannorð
tabular	töflu
tabulate	töflu
tabulation	töflu
tachometer	gangamælir
tacit	þegjandi
tack	takk
tackle	takast á við
tackled	fjallað
tackling	að takast á við
tacky	klókur
taco	taco
tact	takt
tactful	taktfullur
tactic	taktík
tactical	taktísk
tactics	tækni
tactile	taktile
tad	NO TRANSLATION
tadpole	tadpole
taffeta	tafti
taffy	taffy
tag	tag
tail	hala
tailed	tailed
tailgate	bakhlið
tailings	úrgangi
taillight	afturljós
tailor	sníða
tailoring	klæðast
tailpipe	útblástur
taint	taint
take	taka
takeoff	flugtak
takeout	taka út
takeover	Taktu yfir
taker	taker
talcum	talcum
tale	saga
talent	hæfileika
talented	hæfileikaríkur
talisman	talisman
talk	tala
talkative	talandi
talker	talari
tall	hár
tallies	tallies
tallow	tallow
tally	tally
talon	talon
talons	NO TRANSLATION
tambourine	tambourine
tame	NO TRANSLATION
tamer	tamer
taming	taming
tamper	tamper
tampon	tampon
tan	brúnn
tandem	tandem
tang	tang
tangent	tangent
tangerine	Mandarin
tangible	áþreifanleg
tangle	flækja
tangled	flækja
tango	tangó
tank	tankur
tank top	hlýrabolur
tanker	tankskip
tanned	sútun
tantalizing	tantalizing
tantamount	tantamount
tantrum	tantrum
taoism	Taoism
tap	bankaðu á
tape	borði
tape measure	málband
taper	taper
tapering	tappa
tapestry	veggteppi
tapeworm	bandorm
tapioca	tapioka
taps	krana
tar	tar
tarantula	tarantula
tardiness	tardiness
tardy	tardy
target	skotmark
targeted	miðuð við
targeting	miðun
tariff	gjaldskrá
tarmac	asfalt
tarnish	tarnish
tarot	Tarot
tarp	NO TRANSLATION
tarry	tarry
tart	tart
tartan	tartan
tartar	tartar
task	verkefni
tassel	skúfur
taste	bragð
tasteful	smekkleg
tasteless	bragðlaus
tasting	bragð
tasty	bragðgóður
tat	tat
tattler	tattler
tattletale	tappi
tattoo	húðflúr
taught	kennt
taunt	taunt
taupe	taupe
taut	stíft
tavern	tavern
tawdry	tawdry
tawny	tawny
tax	skattur
taxed	skattlagður
taxi	leigubíl
taxicab	leigubíll
taxonomy	flokkun
taxpayer	skattgreiðenda
tea	te
teach	kenna
teacher	kennari
teaching	kennslu
teacup	teacup
teahouse	tehus
teal	teal
team	lið
teamjesus	NO TRANSLATION
teammate	liðsfélaga
teamwork	hópvinna
teapot	teapot
tear	tár
tearful	tárfullur
tearsofjoy	NO TRANSLATION
teary	teary
tease	stríða
teaser	teaser
teasing	stríðni
teaspoon	teskeið
teat	spenen
teatime	te tími
tech	tækni
technical	tæknilega
technicality	tækni
technician	tæknimaður
technique	tækni
techno	techno
technological	tæknilega
technology	tækni
ted	ted
teddy bear	bangsi
tedious	leiðinlegur
tedium	tedium
tee	tee
teeming	teeming
teen	unglinga
teenage	unglingur
teenager	unglingur
teens	táningar
teensy	teensy
teeny	unglinga
teeth	tennur
teething	tannlækningar
teflon	teflon
telegram	símskeyti
telegraph	telegraph
telekinesis	telekinesis
telemetry	telemetry
telepathic	telepathic
telepathy	fjarskiptatækni
telephone	Sími
telescope	sjónauki
telescopic	sjónauka
telethon	telethon
teletype	teletype
televised	sjónvarpað
television	sjónvarp
tell	segja
teller	teller
telling	segja
telltale	telltale
temp	temp
temper	skapi
tempera	tempera
temperament	skapgerð
temperamental	temperament
temperance	hugarfar
temperate	temperate
temperature	hitastig
tempered	mildaður
tempest	stormur
template	sniðmát
temple	musteri
tempo	NO TRANSLATION
temporal	tímabundið
temporarily	tímabundið
temporary	tímabundið
tempt	freista
temptation	freistingu
tempting	freistandi
temptress	freistandi
ten	tíu
tenable	viðráðanleg
tenacious	þrálátur
tenacity	þrautseigju
tenancy	leiga
tenant	leigjandi
tend	tilhneigingu
tendency	tilhneiging
tender	blíður
tenderfoot	tenderfoot
tenderness	eymsli
tending	tilhneigingu
tendon	sinur
tenement	leiga
tenet	tenet
tenets	grundvallaratriði
tenfold	tífalt
tennis	tennis
tenor	tenor
tense	spenntur
tensile	tensile
tension	spennu
tent	tjald
tentacle	tentacle
tentative	tímabundið
tenth	tíunda
tenths	tíundu
tenuous	tenuous
tenure	umráðaréttur
tepee	tepee
tepid	tepid
tequila	tequila
teriyaki	teriyaki
term	tíma
terminal	flugstöðinni
terminate	segja upp
termination	uppsögn
terminator	endaloki
terminology	hugtök
terminus	endalok
termite	termite
terms	skilmálar
tern	tern
ternary	ternary
terrace	verönd
terrain	landslag
terrestrial	jarðneskur
terrible	hræðilegt
terribly	hræðilegt
terrier	terrier
terrific	frábær
terrified	hræddur
terrifies	skelfingar
terrify	skelfilegur
terrifying	skelfilegur
territorial	svæðisbundið
territory	yfirráðasvæði
terror	hryðjuverk
terrorism	hryðjuverk
terrorist	hryðjuverkamaður
terrorists	hryðjuverkamenn
terrorize	hryðjuverka
terse	terse
tertiary	háskólastigi
test	próf
testament	testament
testicle	testicle
testicular	eistum
testify	vitna
testimonial	vitnisburður
testimony	vitnisburður
testosterone	testósterón
testy	NO TRANSLATION
tetanus	stífkrampa
tether	tether
tethered	bundin
tetrahedral	tetrahedral
text	texti
textbook	kennslubók
textile	textíl
textural	textúr
texture	áferð
tgif	tgif
thank	takk
thankful	þakklátur
thankgod	Guði sé lof
thanking	þakka
thankless	þakklát
thanks	takk
thanksalot	NO TRANSLATION
thanksgiving	þakkargjörð
thankyougod	NO TRANSLATION
thankyoujesus	NO TRANSLATION
thankyoulord	NO TRANSLATION
thatch	kláði
thatmoment	NO TRANSLATION
thaumaturgy	hjartasjúkdómur
thaw	þíða
theater	leikhús
theatrical	leikhús
theatrics	Theatrics
thebest	thebest
theft	þjófnaður
theism	trúleysi
theistic	teistandi
thelife	lífið
thelittlethings	NO TRANSLATION
theme	þema
theocracy	guðfræði
theocratic	Theocratic
theologian	guðfræðingur
theological	guðfræðileg
theology	guðfræði
theorem	setning
theoretical	fræðileg
theory	kenning
therapeutic	lækninga
therapeutics	lækningatækni
therapist	sjúkraþjálfari
therapy	meðferð
thereabouts	um það bil
thereof	þar af
therewith	með því
thermal	varma
thermocouple	thermocouple
thermodynamics	hitafræði
thermometer	hitamælir
thermos	thermos
thermostat	hitastillir
thesaurus	samheitaorðabók
thesis	ritgerð
thick	þykkt
thicken	þykkna
thickening	þykknun
thicket	þykkta
thickness	þykkt
thief	þjófur
thigh	læri
thimble	thimble
thin	þunnt
thing	hlutur
things	hlutir
thingy	hlutur
think	hugsa
thinker	hugsuður
thinking	hugsa
third	þriðja
thirds	þriðju hlutar
thirst	þorsti
thirsty	þyrstur
thirteen	þrettán
thirteenth	þrettánda
thirty	þrjátíu
thistle	þistilinn
thither	þangað
thong	thong
thorn	þyrnir
thorny	þyrnir
thorough	ítarlegur
thoroughbred	fullorðinn
thoroughfare	göngufæri
thought	hugsun
thoughtful	hugsi
thoughtfulness	hugsun
thoughtless	hugslaus
thoughts	hugsanir
thousand	þúsund
thrash	hrun
thread	þráður
threat	ógn
threaten	ógna
threatened	ógnað
