Word	ht
software	lojisyèl
soggy	mou
sohappy	sohappy
soil	tè
soiled	sal
soiree	Soteire
sojourn	viv
solace	solace
solar	solèy
solarium	solaryom
solder	soude
soldering	soude
soldier	sòlda
sole	sèl
solemn	solanèl
solicit	mande
solicitation	solisyon
solicitor	jurist
solid	solid
solidarity	solidarite
solidification	solidifikasyon
solidified	solidifye
solidify	solidifye
solidity	solidite
solitaire	solitèr
solitary	klè
solitude	solitid
solo	solo
solubility	solubility
soluble	idrosolubl
solucky	solucky
solution	solisyon
solve	rezoud
solvency	solvabilite
solvent	sòlvan
somad	NO TRANSLATION
somatic	somatik
somber	dousman
some anticipation	kèk antisipasyon
some disgust	kèk degout
some surprise	kèk sipriz
some trust	Gen kèk konfyans
somersault	somersault
somethingigetalot	NO TRANSLATION
somewhat negative	yon ti jan negatif
somewhat positive	yon ti jan pozitif
somuchtodo	NO TRANSLATION
son	pitit gason
sonar	sonar
sonata	sonata
sonervous	NO TRANSLATION
song	chante
songwriter	konpoziteur
sonic	sonic
sonice	NO TRANSLATION
sonnet	sonèt
sonorous	sonorous
soot	swi
soothe	kalme
soothing	kalme
sophisticated	sofistike
sophistication	sofistike
sophomore	sophomore
sopissed	NO TRANSLATION
soppy	Sopot
soprano	soprano
sorcerer	majisyen
sorcery	sorselri
sordid	sordid
sore	fè mal
soready	soready
sorely	gravman
soreness	doulè
sorghum	sorgo
sorority	Sorority
sorrow	lapenn
sorrowful	lapenn
sorry	regrèt
sort	sòt
sorter	NO TRANSLATION
sortie	NO TRANSLATION
sorting	klasman
sos	NO TRANSLATION
soscared	sòsya
soscary	sosyal
soslow	sòs
sostressed	NO TRANSLATION
sosweet	sosweet
sothankful	NO TRANSLATION
sou	NO TRANSLATION
soul	nanm
soulful	soulful
soulless	initil
soulmate	soulmate
sound	son
sounding	kònen klewon
soundness	sonite
soundproof	ensonorize
soundtrack	Soundtrack
soup	soup
sour	tounen
source	sous
sourpuss	sourpuss
south	sid
southbound	sid direksyon
southeast	sidès
southern	sid
southpaw	sidpaw
southwest	sidwès
souvenir	souvni
sovereign	souveren
sovereignty	souverènte
soviet	Sovyetik
sow	plante
soy	soya
soy sauce	sòs soya
soybean	soya
spa	spa
space	espas
spacecraft	lespas
spaceman	Spaceman
spaceship	veso
spacing	espas
spacious	Spacious
spade	Spade
spaghetti	Espageti
spam	Spam
spammers	spame
span	NO TRANSLATION
spandex	spandèks
spaniel	spaniel
spank	pè
spanking	fese
spar	Spar
spare	rezèv
spareribs	spareribs
sparingly	ti kras
spark	pwovoke
sparkle	c klere
sparkling	briyan
sparkly	sparkly
sparring	bòks
sparrow	ti zwazo
sparse	ti kras
spasm	spasm
spastic	spastik
spat	krache
spatial	espasyal
spatter	lase
spatula	spatul
spawn	anjandre
spaz	spaz
speak	pale
speakeasy	speakeasy
speaker	oratè
speakerphone	oratè
speaking	pale
spear	frenn
spec	espèk
special	espesyal
specialist	espesyalis
speciality	espesyalite
specialize	NO TRANSLATION
specially	espesyalman
specialty	espesyalite
specie	NO TRANSLATION
species	espès
specific	espesifik
specification	spesifikasyon
specify	presize
specimen	echantiyon
speck	pwa
speckled	moustik
specs	karakteristik
spectacle	spektak
spectacles	spectacle
spectacular	espektakilè
spectator	spektatè
specter	espektatè
spectral	espektal
spectrometer	spectrometer
spectrophotometer	espektwopotomètr
spectroscopy	espektroskopi
spectrum	spectre
speculate	espekile
speculation	espekilasyon
speculative	spéculatif
speculum	espekil
speech	diskou
speechless	sans
speed	vitès
speedboat	speedboat
speedily	rapidman
speeding	vitès
speedometer	vitèsomètr
speedway	vitès
speedy	rapid
spell	eple
spellbound	epouvantay
spelling	òtograf
spencer	Spencer
spend	pase
spender	pandye
spending	depans
spent	te pase
sperm	espèm
spew	Spew
sphere	esfè
spherical	esferik
sphincter	soutyen
sphinx	sfenks
spic	spic
spice	epis
spicy	pikant
spider	arenyen
spiders	areye
spiffy	spiffy
spigot	eponj
spike	Spike
spiked	spiked
spiky	spiky
spill	devèsman
spillin	NO TRANSLATION
spin	vire
spinach	epina
spinal	epinyè
spindle	koton
spine	kolòn vètebral
spineless	epin
spinner	lawoulèt
spinning	k ap vire
spinster	spinster
spiny	epineux
spiral	espiral
spire	Spire
spirit	Lespri Bondye
spirited	Move lespri
spirits	move lespri
spiritual	espirityèl
spirituality	espirityalite
spit	krache
spite	malgre
spiteful	malgre
spitfire	spitfire
spittoon	spittoon
splash	Splash
splat	splat
splatter	Splatter
spleen	larat
splendid	bèl
splendor	bèl
splice	Splice
spline	spline
splint	sote
splinter	Splinter
split	fann
splitting	divize
splurge	tris
spoil	gate
spoiler	Spòtif
spoiling	gate
spoils	gate
spoke	pale
spoken	pale
spokesman	pòtpawòl
spokesperson	pòtpawòl
sponge	eponge
spongy	eponj
sponsor	patwone
sponsorship	parennaj
spontaneity	espontane
spontaneous	espontane
spoof	parody
spook	Spook
spooky	Spooky
spool	bobin
spoon	kiyè
spoonful	kwiyèr
sporadic	esporadik
spore	espò
sport	espò
sporting	espòtif
sports	espò
sports car	espò machin
sportsman	espòtif
sportsmanship	espò
sportswriter	Espektatè
sporty	espòtif
spot	plas
spotless	tach
spotlight	dokiman Pwen Enpòtan
spotted	tach
spotter	spotter
spotty	tach
spousal	mari oswa madanm
spouse	mari oswa madanm
spout	pwent
sprain	lukse
sprawl	epapiye
spray	espre
spread	gaye
spreader	epè
spree	Spree
spring	prentan
springtime	prentan
sprinkle	voye
sprinkler	awozwa
sprinkling	soup
sprint	Sprint
sprite	Sprite
sprout	boujonnen
spruce	Spruce
spud	Spud
spunk	benyen
spunky	spunky
spur	SPUR
spurious	espirityèl
spurred	te mande
spurt	Spurt
spy	espyon
squabble	squabble
squad	eskwadwon
squadron	eskwadwon
squall	squall
squamous	squamous
squander	gaspiye
square	kare
squash	kalbas
squat	koupi byen
squatter	squatter
squaw	squaw
squawk	squawk
squeak	krak
squeaky	sekrè
squeal	squeal
squealer	squealer
squeamish	prese
squeeze	peze
squeezing	peze
squelch	squelch
squid	kalma
squint	krache
squire	squire
squirm	squirm
squirrel	ekirèy
squirt	enjekte
squish	squish
squishy	squishy
stab	koud
stabbed	kout kouto
stability	estabilite
stabilize	estabilize
stabilizer	estabilizasyon
stable	ki estab
staccato	stakkat
stack	chemine
stadium	estad
staff	anplwaye
stag	malad
stage	etap
stagecoach	stagecoach
stagehand	sèn
stagger	repati
staggering	épouvantabl
stagnant	kowonpi
stagnation	stagnation
staid	kanpe
stain	tach
stained	tache
stainless	Nerjaveèi
stair	eskalye
staircase	eskalye
stairs	mach eskalye
stairway	eskalye
stairwell	eskalye
stake	poto
stakeout	stakeout
stale	rasi
stalemate	anfle
stalk	pye ble
stalker	arseleur
stall	nòmal
stallion	stallion
stalls	depa
stalwart	stalwart
stamina	andirans
stamp	koupon pou achte
stampede	defèt
stance	pozisyon
stand	kanpe
standard	estanda
standardize	estanda
standardized	estanda
standby	sibstiti
standing	kanpe
standoff	kanpe
standpoint	pwendvi
standstill	panno
standup	kanpe
stanza	stanza
staph	staph
staple	diskontinye
stapler	anbouteyaj
star	zetwal
star fruit	zetwal fwi
starboard	starboard
starch	lanmidon
stardom	vedèt
stardust	stardust
stare	gade
starfish	Starfish
stargazing	Stargazing
staring	fikse
stark	fò
starlet	starlet
starlight	zetwal
starling	Starling
starry	etwal
stars	zetwal
starship	veso
start	kòmanse
starter	starter
startle	sote
startled	sezi
startling	sezisman
starvation	grangou
starve	grangou
starved	grangou
starving	mouri grangou
stash	kachèt
stat	stat
state	leta
stately	etwa
statement	deklarasyon
stateroom	kabinè
stateside	Stateside
statesman	Statesman
static	estatik
staticky	NO TRANSLATION
statics	estatik
station	estasyon
stationary	estasyonè
stationery	papye
statistic	estatistik
statistical	estatistik
statistician	estatistik
stator	stator
statuary	estati
statue	estati
statuette	statuette
stature	wo
status	estati
statute	lwa
statutory	legal
staunch	kanpe
stave	Défendu
stay	rete
stayaway	NO TRANSLATION
stayed	rete
stays	rete
stead	kanpe
steadfast	fèm
steady	fiks
steak	tranch
steakhouse	Steakhouse
steal	vòlè
stealing	vòlè
stealth	enfiltrasyon
stealthily	lou
stealthy	enfiltrasyon
steam	vapè
steamboat	veyikil
steamer	vapeur
steaming	vapeur
steamroller	steamroller
steamship	dantèl
steamy	vapè
steel	asye
steep	apik
steeple	steeple
steer	trennen
steering	volan
stellar	gwan distribisyon
stem	tij
stench	fetidite
stencil	pentire
stenographer	stenographer
step	etap
stepdaughter	bèf
stepfather	bòpè
stepmother	bèlmè
steppe	stepik
steps	etap
stepson	pye bwa
stereo	stereo
stereoscopic	stereoskopik
stereotype	stereotip
stereotyped	stereotype
sterile	esteril
sterility	esterilite
sterilize	esterilize
sterling	Sterling
stern	vout
sternum	sternum
steroid	esteroyid
stethoscope	Stethoscope
stew	bouyon
steward	responsab
stewardess	stewardess
stewardship	responsablite
stfu	stfu
stick	baton
sticker	fich
sticking	rete soude
stickler	stickler
stickup	ranmasaj
sticky	kolye
stiff	rèd
stiffen	rèd
stiffness	rèd
stifle	étoufé
stifled	étoufé
stifling	vif
stigma	stigma
stile	NO TRANSLATION
stiletto	etaj
stillbirth	mòtèl
stillborn	fiyanse
stillness	silans
stillwaiting	NO TRANSLATION
stilts	Stilts
stimulant	estimilan
stimulate	ankouraje
stimulating	enteresan
stimulation	eksitasyon
stimulus	estimilis
sting	pike
stinger	stenje
stinging	pike
stingy	chaje
stink	Stink
stinker	Stinker
stinking	santi bon
stinky	stinky
stint	misyonè
stipend	Rémunération
stipulate	presize
stipulation	estipilasyon
stir	brase
stirring	vibran
stitch	Stitch
stitching	asanblaj
stock	stock
stockade	stockade
stockbroker	stockbroker
stockholder	aksyonè
stocking	chosèt
stockings	kostim
stockpile	estoke
stockroom	chanm
stocks	aksyon
stoic	stoik
stole	te vòlè
stolen	yo vòlè
stomach	vant
stomachache	vant fè mal
stomp	stomp
stomped	stomped
stone	wòch
stoned	kout wòch
stonewall	stonewall
stoneware	tij
stony	wòch
stooge	stooge
stool	poupou
stools	ban
stoop	planch
stoopid	stoopid
stop	sispann
stopover	stopover
stoppage	sispann
stopper	bouchon
stopping	kanpe
stopwatch	kronomètra
storage	depo
store	magazen
storefront	devan boutik
storehouse	depo
storeroom	depo
storing	estoke
storm	tanpèt
storming	tanpèt
stormy	tanpèt
story	istwa
storybook	istwa liv
storyteller	Istwa
storytelling	rakonte istwa
stound	tan
stout	byen
stove	fou
stow	stow
stowaway	stowaway
straddle	chire
straight	dwat
straighten	dwat
straightforward	dwat
straightway	tou dwat
strain	souch
strained	egzajere
strait	etwat
straitjacket	straitjacket
straits	tyè
strand	strand
stranded	bloke
strange	etranj
stranger	moun lòt nasyon
strangle	trangle
strangulation	strangulasyon
strap	braslè
strapless	bretèl
strapping	èkstrèmeman
strata	kouch
strategic	estratejik
strategist	stratèj
strategy	estrateji
stratification	stratifikasyon
stratosphere	stratosfè
stratum	stratom
stratus	strat
straw	pay
strawberry	frèz
stray	pèdi
streak	tras
streaked	rèd
stream	kouran
streamer	radyo
streaming	difizyon
streamline	rasyonalize
street	lari
streetcar	lari
streetlight	lari limyè
strength	fòs
strengthen	ranfòse
strengthening	ranfòse
strenuous	konsiderab
strep	Strep
stress	estrès
stressed	ensiste
stresses	ensiste
stressfree	NO TRANSLATION
stressful	estrès
stressin	NO TRANSLATION
stressing	ensistans
stressrelief	NO TRANSLATION
stretch	detire
stretcher	tren an
stricken	antre
strict	strik
stride	stride
strife	kont
strike	grèv
strikeout	strikeout
striker	atakan
striking	frape
strikingly	frape
string	fisèl
strings	strings
stringy	krache
strip	teren
stripe	foule
striped	trase
stripped	dezabiye
stripper	dezabiye
striptease	stritiz
strive	fè efò
strobe	Strobe
stroke	konjesyon serebral
stroll	toune
stroller	pousèt
strolling	balanse
strong	fò
stronghold	gwo fò
strongly	fòtman
structural	estriktirèl
structure	estrikti
strudel	strudèl
struggle	lit
strut	tij
stub	souch
stubbed	anbrase
stubble	boule
stubborn	fè tèt di
stubbornness	tètchaje
stubby	fèb
stucco	boudine
stuck	kole
stuckup	NO TRANSLATION
stud	stud
studded	kloure
student	elèv
studied	etidye
studio	estidyo
study	etid
stuff	bagay
stuffed animal	boure bèt
stuffing	fars
stuffy	bouche
stumble	bite
stump	kòd lonbrik
stumped	stumped
stun	Tounen
stunned	etoudi
stunner	stunner
stunning	sansasyonèl
stunt	Cascade
stunted	rachitik
stuntman	kaskadeur
stupefaction	stupefaction
stupefy	stupefy
stupendous	estipid
stupid	estipid
stupidity	sòt
stupidpeople	NO TRANSLATION
stupidrain	NO TRANSLATION
stupor	stupor
sturdy	solid
sturgeon	vyolan
stutter	anbete
sty	sty
style	style
styling	manier
stylish	élégance
stylist	Stylist
suave	suave
sub	sub
subatomic	Souatomik
subcommittee	soukomite
subconscious	enkonsyan
subcutaneous	sous
subdivide	soudivide
subdivision	Sou-divizyon
subduction	sibduksyon
subdue	anba men
subdued	soumèt li
subdural	anba seksyonèl
subito	NO TRANSLATION
subject	sijè
subjected	sibi
subjection	soumèt li
subjective	subjectif
subjugation	Soumisyon
sublet	sublet
sublevel	sublevel
sublimation	sublimasyon
sublime	Sublime
subliminal	Subliminal
submarine	soumaren
submerge	submerge
submerged	submerged
submersible	submersible
submission	soumèt
submissive	soumisyon
submit	soumèt
submitting	soumèt
subordinate	sibòdone
subordination	soumission
subplot	subplot
subpoena	Konpozisyon
subscribe	abònman
subscriber	abònen
subscription	abònman
subsequence	sipleman
subsequent	apre
subsequently	imedyatman
subservient	Subservient
subset	subset
subside	diminye
subsidence	estabilizasyon
subsidiary	oksilyè
subsidize	sibvansyone
subsidy	sibvansyon
subsist	Sèvi
subsistence	sibsistans
subsoil	onè
subspace	subspace
substance	sibstans
substandard	medyòk
substantial	sibstansyèl
substantially	anpil
substantiate	pwouve
substantive	solid
substation	poste
substitute	ranplase
substituted	ranplase
substitution	sibstitisyon
substructure	soustrikti
subterranean	souterèn
subtext	subtext
subtitle	subtitles
subtle	sibtil
subtlety	sibtilite
subtract	soustraksyon
subtraction	soustraksyon
subtype	subtip
suburb	katye rich
suburban	banlye
suburbia	suburbia
suburbs	tout savann pou bèt yo
subversion	sibvansyon
subversive	sibvèsif
subvert	sibvansyon
subway	tren
succeed	reyisi
succeeding	siksede
success	siksè
successful	siksè
succession	siksesyon
successive	siksesif
successor	siksesè
succinct	ti kras
succubus	sèk
succulent	Siksilan
succumb	mourir
suck	souse
sucker	Pistons
sucking	souse
suckling	tete
sucks	absorb
suction	aspirasyon
sudden	toudenkou
suddenly	toudenkou
suds	suds
sue	fè rele
suede	syèd
suffer	soufri
sufferer	soufri
suffering	soufrans
suffice	sifi
sufficiency	Sifizans
sufficient	ase
sufficiently	ase
suffix	sifiks
suffocate	étoufé
suffocating	étoufan
suffocation	asosiyasyon
sugar	sik
suggest	sijere
suggestion	sijesyon
suggestive	sijestif
suicidal	swisid
suicide	swisid
suicidebombing	NO TRANSLATION
suit	kostim
suitable	apwopriye
suitcase	valiz
suite	suite
suitor	swaf dlo
sulfate	silfat
sulfur	souf
sulk	sulk
sullen	zonbi
sully	sully
sulphur	souf
sultan	sultan
sultry	soufri
sum	sòm
summarily	Summary
summarize	rezoud
summary	rezime
summation	somasyon
summer	ete
summerhouse	ete kay
summertime	pandan ete
summit	somè
summon	konvoke
summons	konklizyon
sumo	sumo
sump	Soti
sumptuous	bon
sun	solèy
sunbeam	sunbeam
sunburn	sunburn
sundae	sundae
sunday	Dimanch
sundial	sundial
sundown	solèy kouche
sundry	divès kalite
sunflower	tounsòl
sunglass	linèt solèy
sunglasses	linèt solèy
sunk	koule
sunken	koule
sunless	sunless
sunlight	limyè solèy
sunny	Sunny
sunrise	solèy leve
sunroof	sunroof
sunscreen	solèy
sunset	solèy kouche
sunshine	solèy
suntan	suntan
sunup	sunup
sup	Sip
super	super
superannuation	Sipèentandan
superb	sipèb
superficial	sipèfisyèl
superfluous	initil
superhero	superhero
superhuman	superhuman
superimposed	supèrpoz
superintendent	sipèentandan
superior	siperyè
superiority	siperyorite
superlative	Sipli
superman	devni selèb
supermarket	makèt
supermodel	supermodel
supernatant	Supernatant
supernatural	Supernatural
supernova	supèrnova
superposition	superposition
superpower	gwo pwisans
supersede	supersede
superstar	sipèsta
superstition	supèrstisyon
superstitious	sipèstisye
superstore	superstore
supervise	sipèvize
supervision	sipèvizyon
supervisor	sipèvizè
supper	manje
suppertime	Sipòtè
supplant	ranbousman
supple	dòmi
supplement	sipleman
supplemental	siplemantè
supplementary	siplemantè
supplication	siplikasyon
supplier	founisè
supplies	founiti
supply	ekipman pou
support	sipò
supported	sipòte
supporter	sipòtè
supporters	sipòtè yo
supporting	sipòte
supportive	sipò
suppose	sipoze
supposed	sipoze
supposing	Ann sipoze
supposition	sipozisyon
suppress	siprime
suppression	repwesyon
supremacy	Sipremasi
supreme	sipwèm
supremely	Siprèmman
surcharge	surcharge
sure	asire w
surety	Sekirite
surf	navige
surface	sifas
surfboard	surfboard
surfer	surfe
surge	vag
surgeon	Chirijyen
surgery	operasyon
surgical	chirijikal
surly	mal
surmise	surmise
surname	ti non
surpassing	depase
surplus	sipli
surprise	sipriz
surprised	etone
surprises	supriz
surprising	etone
surprisingly	etonan
surreal	sureèl
surrender	al rann tèt
surrendering	rann tèt
surrogate	ranplasan
surround	antoure
surrounding	ki antoure
surroundings	anviwònman
surveillance	siveyans
survey	sondaj la
surveying	fè sondaj sou
surveyor	Surveyor
survival	siviv
survive	siviv
surviving	siviv
survivor	sivivan
susceptibility	sansiblite
susceptible	sansib
sushi	susi
suspect	sispèk
suspected	sispèk
suspend	sispann
suspended	sispann
suspenders	chanday
suspense	sispansyon
suspension	sispansyon
suspicion	sispek
suspicions	sispèk yo
suspicious	sispèk
sustain	soutni
sustained	soutni
sustenance	aliman
suture	suture
suv	suv
sux	NO TRANSLATION
swab	prelèvman
swag	swag
swagger	swagger
swallow	vale
swami	swami
swamp	marekaj
swamped	mare
swampy	swampy
swan	Swan
swank	swank
swap	swap
swarm	swarm
swarming	swarming
swastika	swastika
swat	swat
sway	choute
swear	fè sèman
swearing	fè sèman
sweat	swe
sweater	chanday
sweating	swe
sweatshirt	sweatshirt
sweatshop	sweatshop
sweaty	pike
sweep	bale
sweeper	baleyèt
sweeping	bale
sweet	dous
sweeten	sikre
sweetened	sikre
sweetener	sik
sweetest	Sweetest
sweetheart	amoure
sweetie	Sweetie
sweetness	dous
sweets	bagay dous
swell	anfle
swelling	anfle
sweltering	sweltering
swerve	sere
swift	rapid
swiftly	rapidman
swig	swig
swill	swill
swim	naje
swimmer	mouye
swimming	naje
swimsuit	chòtdeben
swindle	èskrokri
swindler	pirat
swine	kochon
swing	balanse
swinger	swinger
swinging	balanse
swipe	glise
swirl	toubiyon
swish	swish
switch	chanje
switchblade	switchblade
switchboard	switchboard
swivel	Swivel
swollen	anfle
swoon	swoon
swoop	plongée
sword	nepe
swordfish	nepe
swordplay	Swadizan
swordsman	epe
sycamore	sikomò
syllable	silab
syllabus	silab
symbiotic	senbyotik
symbol	senbòl
symbolic	senbolik
symbolically	senbolik
symbolism	Symbolism
symbolize	senbolize
symmetric	simetrik
symmetrical	simetrik
symmetry	simetri
sympathetic	senpatik
sympathize	senpatize
sympathy	senpati
symphonic	senfoni
symphony	Symphony
symposium	senpozyòm
symptom	sentòm
symptomatic	sentòm
synagogue	sinagòg
synapse	synapse
synaptic	synaptik
sync	senkronize
synchronize	senkroniz
synchronous	synchrone
syncope	senkop
syndicate	Syndicate
syndrome	sendwòm
synergistic	Synergist
synergy	sinèrji
synod	synod
synonym	sinonim
synonymous	synonym
synopsis	Rezime
synoptic	synoptik
syntax	Sentaks
synthesis	sentèz
synthesizer	sentèz
synthetic	sentetik
syphilis	sifilis
syringe	sereng
syrup	siwo
system	sistèm
systematic	sistematik
systematically	sistematik
t-shirt	Mayo
tab	tab
tabasco	tabasko
tabby	tabby
tabernacle	kay la
table	tab
tableau	NO TRANSLATION
tablecloth	nap
tablespoon	gwo kiyè
tablet	grenn
tableware	tabliye
tabloid	tablo
